"geracao","O","B","Y"
0,0.208,0.59,0.202
1,0.7584,0.2199,0.0217
2,0.9164,0.0207,0.0629
3,0.8562,0.0086,0.1352
4,0.7586,0.0146,0.2268
5,0.6469,0.0231,0.33
6,0.5287,0.0355,0.4358
7,0.4176,0.0511,0.5313
8,0.3258,0.0677,0.6065
9,0.2465,0.0846,0.6689
10,0.1854,0.0985,0.7161
11,0.1392,0.1144,0.7464
12,0.1086,0.1339,0.7575
13,0.0968,0.1575,0.7457
14,0.0928,0.1839,0.7233
15,0.0954,0.2095,0.6951
16,0.1026,0.2307,0.6667
17,0.1136,0.2517,0.6347
18,0.1283,0.2697,0.602
19,0.143,0.2899,0.5671
20,0.1607,0.3067,0.5326
21,0.1793,0.32,0.5007
22,0.199,0.3323,0.4687
23,0.2204,0.3444,0.4352
24,0.243,0.3507,0.4063
25,0.262,0.3519,0.3861
26,0.2788,0.3499,0.3713
27,0.2952,0.3464,0.3584
28,0.3103,0.3467,0.343
29,0.3165,0.357,0.3265
30,0.3142,0.3749,0.3109
31,0.3237,0.391,0.2853
32,0.3393,0.4057,0.255
33,0.36,0.4204,0.2196
34,0.3855,0.4168,0.1977
35,0.4128,0.4023,0.1849
36,0.4309,0.3925,0.1766
37,0.4479,0.3824,0.1697
38,0.4576,0.3756,0.1668
39,0.4661,0.3712,0.1627
40,0.4749,0.3659,0.1592
41,0.483,0.3593,0.1577
42,0.4906,0.3513,0.1581
43,0.4972,0.3415,0.1613
44,0.503,0.3307,0.1663
45,0.508,0.3191,0.1729
46,0.5122,0.3064,0.1814
47,0.5144,0.2944,0.1912
48,0.5158,0.2824,0.2018
49,0.5164,0.2704,0.2132
50,0.5174,0.2584,0.2242
51,0.5171,0.2469,0.236
52,0.5161,0.2353,0.2486
53,0.5151,0.2217,0.2632
54,0.5144,0.2073,0.2783
55,0.5134,0.1921,0.2945
56,0.4964,0.1913,0.3123
57,0.477,0.191,0.332
58,0.4545,0.1925,0.353
59,0.4295,0.1957,0.3748
60,0.4029,0.1997,0.3974
61,0.3738,0.2054,0.4208
62,0.3436,0.2114,0.445
63,0.3126,0.2174,0.47
64,0.2808,0.2234,0.4958
65,0.2581,0.2294,0.5125
66,0.2551,0.2354,0.5095
67,0.2621,0.2317,0.5062
68,0.2691,0.2081,0.5228
69,0.2761,0.1733,0.5506
70,0.2732,0.1472,0.5796
71,0.2498,0.1408,0.6094
72,0.2156,0.1444,0.64
73,0.1905,0.148,0.6615
74,0.1851,0.1516,0.6633
75,0.1897,0.1552,0.6551
76,0.1943,0.149,0.6567
77,0.1989,0.1324,0.6687
78,0.1937,0.1048,0.7015
79,0.1781,0.0868,0.7351
80,0.1417,0.0888,0.7695
81,0.1143,0.0908,0.7949
82,0.0965,0.0928,0.8107
83,0.0987,0.0948,0.8065
84,0.1009,0.087,0.8121
85,0.1031,0.0688,0.8281
86,0.1053,0.0298,0.8649
87,0.0975,0,0.9025
88,0.0591,0,0.9409
89,0.0199,0,0.9801
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
