"geracao","O","B","Y"
0,0.2035,0.6006,0.1959
1,0.7444,0.2304,0.0252
2,0.8891,0.03,0.0809
3,0.8094,0.0077,0.1829
4,0.6746,0.0109,0.3145
5,0.5214,0.0196,0.459
6,0.3742,0.0318,0.594
7,0.2437,0.0465,0.7098
8,0.1434,0.0615,0.7951
9,0.083,0.0788,0.8382
10,0.0551,0.0971,0.8478
11,0.0423,0.1179,0.8398
12,0.0393,0.1409,0.8198
13,0.041,0.1677,0.7913
14,0.0479,0.1961,0.756
15,0.0557,0.2251,0.7192
16,0.066,0.2543,0.6797
17,0.0761,0.286,0.6379
18,0.0884,0.3092,0.6024
19,0.1006,0.3292,0.5702
20,0.1142,0.344,0.5418
21,0.1253,0.3599,0.5148
22,0.1394,0.374,0.4866
23,0.1505,0.3855,0.464
24,0.1612,0.3937,0.4451
25,0.1706,0.3995,0.4299
26,0.182,0.4031,0.4149
27,0.192,0.4046,0.4034
28,0.2028,0.4024,0.3948
29,0.2119,0.4005,0.3876
30,0.2236,0.3955,0.3809
31,0.2338,0.3891,0.3771
32,0.2444,0.3789,0.3767
33,0.2538,0.3671,0.3791
34,0.2652,0.3515,0.3833
35,0.2753,0.3315,0.3932
36,0.286,0.3059,0.4081
37,0.2964,0.2785,0.4251
38,0.3014,0.2549,0.4437
39,0.3004,0.2357,0.4639
40,0.2986,0.2157,0.4857
41,0.296,0.1949,0.5091
42,0.2926,0.1733,0.5341
43,0.2884,0.1495,0.5621
44,0.2834,0.1241,0.5925
45,0.2776,0.0987,0.6237
46,0.271,0.0733,0.6557
47,0.2636,0.0479,0.6885
48,0.2479,0.03,0.7221
49,0.2227,0.0208,0.7565
50,0.1951,0.0132,0.7917
51,0.1651,0.0072,0.8277
52,0.1327,0.0028,0.8645
53,0.0979,0,0.9021
54,0.0595,0,0.9405
55,0.0203,0,0.9797
56,1e-04,0,0.9999
57,0,0,1
58,0,0,1
59,0,0,1
60,0,0,1
61,0,0,1
62,0,0,1
63,0,0,1
64,0,0,1
65,0,0,1
66,0,0,1
67,0,0,1
68,0,0,1
69,0,0,1
70,0,0,1
71,0,0,1
72,0,0,1
73,0,0,1
74,0,0,1
75,0,0,1
76,0,0,1
77,0,0,1
78,0,0,1
79,0,0,1
80,0,0,1
81,0,0,1
82,0,0,1
83,0,0,1
84,0,0,1
85,0,0,1
86,0,0,1
87,0,0,1
88,0,0,1
89,0,0,1
90,0,0,1
91,0,0,1
92,0,0,1
93,0,0,1
94,0,0,1
95,0,0,1
96,0,0,1
97,0,0,1
98,0,0,1
99,0,0,1
100,0,0,1
