"geracao","O","B","Y"
0,0.1987,0.6018,0.1995
1,0.7449,0.2376,0.0175
2,0.9213,0.0242,0.0545
3,0.8655,0.0085,0.126
4,0.765,0.0157,0.2193
5,0.6439,0.0277,0.3284
6,0.5197,0.0444,0.4359
7,0.4009,0.065,0.5341
8,0.295,0.0909,0.6141
9,0.2048,0.1215,0.6737
10,0.132,0.1537,0.7143
11,0.0891,0.1892,0.7217
12,0.0619,0.2272,0.7109
13,0.0505,0.2682,0.6813
14,0.0466,0.3117,0.6417
15,0.044,0.3578,0.5982
16,0.0435,0.4021,0.5544
17,0.0441,0.4486,0.5073
18,0.0461,0.4924,0.4615
19,0.0492,0.5336,0.4172
20,0.0534,0.5677,0.3789
21,0.0581,0.6036,0.3383
22,0.0627,0.6362,0.3011
23,0.0675,0.6679,0.2646
24,0.072,0.6993,0.2287
25,0.0776,0.7258,0.1966
26,0.0836,0.7432,0.1732
27,0.0898,0.7587,0.1515
28,0.0965,0.7642,0.1393
29,0.1028,0.7668,0.1304
30,0.109,0.767,0.124
31,0.1158,0.7645,0.1197
32,0.1231,0.7583,0.1186
33,0.1304,0.7517,0.1179
34,0.138,0.7417,0.1203
35,0.1464,0.7278,0.1258
36,0.1551,0.7109,0.134
37,0.1635,0.6943,0.1422
38,0.1717,0.6772,0.1511
39,0.1801,0.6596,0.1603
40,0.1882,0.642,0.1698
41,0.1974,0.6245,0.1781
42,0.207,0.6053,0.1877
43,0.2168,0.5858,0.1974
44,0.2271,0.5649,0.208
45,0.237,0.5443,0.2187
46,0.2468,0.5231,0.2301
47,0.2572,0.5022,0.2406
48,0.2681,0.48,0.2519
49,0.279,0.4582,0.2628
50,0.2902,0.4351,0.2747
51,0.3022,0.4116,0.2862
52,0.3145,0.3867,0.2988
53,0.299,0.3896,0.3114
54,0.2726,0.4027,0.3247
55,0.253,0.4177,0.3293
56,0.2591,0.4345,0.3064
57,0.267,0.4436,0.2894
58,0.2767,0.4424,0.2809
59,0.2875,0.4227,0.2898
60,0.2906,0.409,0.3004
61,0.2839,0.4036,0.3125
62,0.2576,0.4161,0.3263
63,0.2378,0.4317,0.3305
64,0.2444,0.4483,0.3073
65,0.2519,0.4657,0.2824
66,0.2623,0.4562,0.2815
67,0.2738,0.4357,0.2905
68,0.2858,0.4125,0.3017
69,0.2973,0.388,0.3147
70,0.3088,0.3631,0.3281
71,0.3106,0.347,0.3424
72,0.2924,0.3512,0.3564
73,0.2736,0.3663,0.3601
74,0.2645,0.3813,0.3542
75,0.2654,0.3964,0.3382
76,0.277,0.4016,0.3214
77,0.288,0.3875,0.3245
78,0.2991,0.3628,0.3381
79,0.3009,0.3474,0.3517
80,0.2833,0.3512,0.3655
81,0.2638,0.3662,0.37
82,0.2635,0.3813,0.3552
83,0.274,0.3964,0.3296
84,0.2858,0.4016,0.3126
85,0.2973,0.3876,0.3151
86,0.3088,0.3631,0.3281
87,0.3106,0.347,0.3424
88,0.2924,0.3512,0.3564
89,0.2736,0.3663,0.3601
90,0.2645,0.3813,0.3542
91,0.2654,0.3964,0.3382
92,0.277,0.4016,0.3214
93,0.288,0.3875,0.3245
94,0.2991,0.3628,0.3381
95,0.3009,0.3474,0.3517
96,0.2833,0.3512,0.3655
97,0.2638,0.3662,0.37
98,0.2635,0.3813,0.3552
99,0.274,0.3964,0.3296
100,0.2858,0.4016,0.3126
