"geracao","O","B","Y"
0,0.1984,0.5995,0.2021
1,0.7494,0.2327,0.0179
2,0.9233,0.0242,0.0525
3,0.875,0.0052,0.1198
4,0.7823,0.011,0.2067
5,0.6753,0.0229,0.3018
6,0.5632,0.0398,0.397
7,0.4558,0.0613,0.4829
8,0.3618,0.0859,0.5523
9,0.2756,0.1107,0.6137
10,0.2129,0.1322,0.6549
11,0.1591,0.1544,0.6865
12,0.1151,0.1762,0.7087
13,0.086,0.1988,0.7152
14,0.0679,0.2224,0.7097
15,0.0593,0.2421,0.6986
16,0.0563,0.2626,0.6811
17,0.0582,0.2822,0.6596
18,0.0656,0.3019,0.6325
19,0.0756,0.3196,0.6048
20,0.086,0.3353,0.5787
21,0.0966,0.3512,0.5522
22,0.1063,0.3674,0.5263
23,0.116,0.3764,0.5076
24,0.1265,0.3848,0.4887
25,0.1381,0.3928,0.4691
26,0.1507,0.3984,0.4509
27,0.1635,0.4036,0.4329
28,0.1784,0.406,0.4156
29,0.185,0.4154,0.3996
30,0.1915,0.4241,0.3844
31,0.187,0.4419,0.3711
32,0.1886,0.4615,0.3499
33,0.1903,0.4817,0.328
34,0.2021,0.4902,0.3077
35,0.2156,0.496,0.2884
36,0.2297,0.497,0.2733
37,0.2367,0.4913,0.272
38,0.2429,0.4829,0.2742
39,0.2488,0.4727,0.2785
40,0.2519,0.4719,0.2762
41,0.2547,0.4712,0.2741
42,0.266,0.4695,0.2645
43,0.2782,0.4605,0.2613
44,0.2922,0.4492,0.2586
45,0.3059,0.4278,0.2663
46,0.3126,0.411,0.2764
47,0.3184,0.3918,0.2898
48,0.3144,0.3815,0.3041
49,0.3167,0.3725,0.3108
50,0.3189,0.3645,0.3166
51,0.3311,0.3486,0.3203
52,0.3448,0.3327,0.3225
53,0.3403,0.3353,0.3244
54,0.3251,0.339,0.3359
55,0.3088,0.3421,0.3491
56,0.3106,0.3457,0.3437
57,0.3135,0.3585,0.328
58,0.3158,0.3718,0.3124
59,0.3272,0.3675,0.3053
60,0.3397,0.3518,0.3085
61,0.3526,0.3364,0.311
62,0.3474,0.3298,0.3228
63,0.331,0.3335,0.3355
64,0.3142,0.3371,0.3487
65,0.3075,0.3497,0.3428
66,0.3108,0.3632,0.326
67,0.3135,0.3778,0.3087
68,0.3264,0.3641,0.3095
69,0.3388,0.3475,0.3137
70,0.3518,0.3324,0.3158
71,0.3372,0.3354,0.3274
72,0.3208,0.3398,0.3394
73,0.3037,0.3429,0.3534
74,0.3045,0.3556,0.3399
75,0.3064,0.37,0.3236
76,0.3169,0.3851,0.298
77,0.3288,0.3708,0.3004
78,0.3412,0.3553,0.3035
79,0.3539,0.332,0.3141
80,0.3394,0.3344,0.3262
81,0.3275,0.3361,0.3364
82,0.3043,0.3464,0.3493
83,0.304,0.3593,0.3367
84,0.3044,0.3728,0.3228
85,0.3164,0.3692,0.3144
86,0.3274,0.3559,0.3167
87,0.3379,0.3438,0.3183
88,0.3325,0.337,0.3305
89,0.3198,0.3393,0.3409
90,0.3152,0.3394,0.3454
91,0.3175,0.3486,0.3339
92,0.3172,0.3599,0.3229
93,0.3268,0.3666,0.3066
94,0.3371,0.3551,0.3078
95,0.3501,0.342,0.3079
96,0.3532,0.3271,0.3197
97,0.3419,0.3298,0.3283
98,0.3326,0.3301,0.3373
99,0.3196,0.3414,0.339
100,0.3191,0.3521,0.3288
