"geracao","O","B","Y"
0,0.1948,0.602,0.2032
1,0.721,0.2609,0.0181
2,0.9134,0.0318,0.0548
3,0.8699,0.0044,0.1257
4,0.7769,0.005,0.2181
5,0.6674,0.0097,0.3229
6,0.5548,0.0169,0.4283
7,0.4459,0.028,0.5261
8,0.3459,0.0418,0.6123
9,0.253,0.0572,0.6898
10,0.179,0.074,0.747
11,0.1254,0.0922,0.7824
12,0.0902,0.1126,0.7972
13,0.0671,0.1342,0.7987
14,0.0542,0.1583,0.7875
15,0.0476,0.1862,0.7662
16,0.0475,0.2148,0.7377
17,0.0539,0.243,0.7031
18,0.0626,0.2717,0.6657
19,0.0723,0.3003,0.6274
20,0.08,0.3307,0.5893
21,0.0868,0.363,0.5502
22,0.0953,0.3964,0.5083
23,0.1032,0.4223,0.4745
24,0.1116,0.445,0.4434
25,0.1218,0.4658,0.4124
26,0.1328,0.4844,0.3828
27,0.1446,0.5007,0.3547
28,0.156,0.5151,0.3289
29,0.1661,0.529,0.3049
30,0.1754,0.5424,0.2822
31,0.1862,0.5515,0.2623
32,0.1976,0.5556,0.2468
33,0.21,0.5541,0.2359
34,0.2232,0.5462,0.2306
35,0.236,0.5376,0.2264
36,0.2504,0.5263,0.2233
37,0.2626,0.514,0.2234
38,0.2717,0.5002,0.2281
39,0.2802,0.4881,0.2317
40,0.2951,0.4734,0.2315
41,0.3106,0.4557,0.2337
42,0.3262,0.4296,0.2442
43,0.3319,0.4119,0.2562
44,0.3397,0.3921,0.2682
45,0.339,0.3752,0.2858
46,0.333,0.3689,0.2981
47,0.3297,0.3709,0.2994
48,0.3291,0.3701,0.3008
49,0.3273,0.3662,0.3065
50,0.3391,0.3548,0.3061
51,0.3451,0.3515,0.3034
52,0.3465,0.3409,0.3126
53,0.34,0.3326,0.3274
54,0.3408,0.328,0.3312
55,0.3328,0.3389,0.3283
56,0.3281,0.3459,0.326
57,0.325,0.3461,0.3289
58,0.3326,0.3463,0.3211
59,0.3333,0.3513,0.3154
60,0.3326,0.3432,0.3242
61,0.3343,0.3354,0.3303
62,0.3409,0.329,0.3301
63,0.3327,0.335,0.3323
64,0.3275,0.333,0.3395
65,0.3303,0.3329,0.3368
66,0.3295,0.341,0.3295
67,0.3324,0.3361,0.3315
68,0.3402,0.3298,0.33
69,0.3467,0.3207,0.3326
70,0.3408,0.3199,0.3393
71,0.3328,0.3188,0.3484
72,0.3263,0.3244,0.3493
73,0.3257,0.3318,0.3425
74,0.3262,0.3402,0.3336
75,0.3312,0.3409,0.3279
76,0.3399,0.3329,0.3272
77,0.349,0.3204,0.3306
78,0.3467,0.3148,0.3385
79,0.3369,0.3177,0.3454
80,0.3253,0.3215,0.3532
81,0.322,0.3306,0.3474
82,0.3266,0.339,0.3344
83,0.3339,0.347,0.3191
84,0.3419,0.3436,0.3145
85,0.349,0.3301,0.3209
86,0.3562,0.318,0.3258
87,0.3486,0.3179,0.3335
88,0.3306,0.3257,0.3437
89,0.3172,0.3314,0.3514
90,0.3172,0.3397,0.3431
91,0.3232,0.3474,0.3294
92,0.3304,0.3511,0.3185
93,0.3404,0.3394,0.3202
94,0.3466,0.3264,0.327
95,0.3491,0.3177,0.3332
96,0.3409,0.3214,0.3377
97,0.3327,0.3289,0.3384
98,0.3256,0.3336,0.3408
99,0.328,0.3362,0.3358
100,0.331,0.3409,0.3281
