"","Generation","O","Y","B"
"157",156,0.6428,0.1218,0.2354
"158",157,0.64,0.1246,0.2354
"159",158,0.6369,0.1258,0.2373
"160",159,0.6329,0.1278,0.2393
"161",160,0.6278,0.1275,0.2447
"162",161,0.6265,0.124,0.2495
"163",162,0.6227,0.1251,0.2522
"164",163,0.6155,0.127,0.2575
"165",164,0.6155,0.1235,0.261
"166",165,0.6111,0.1207,0.2682
"167",166,0.5993,0.1255,0.2752
"168",167,0.5924,0.1263,0.2813
"169",168,0.5884,0.1273,0.2843
"170",169,0.5847,0.1289,0.2864
"171",170,0.5817,0.1307,0.2876
"172",171,0.5784,0.1316,0.29
"173",172,0.5751,0.1303,0.2946
"174",173,0.5711,0.1332,0.2957
"175",174,0.5595,0.1339,0.3066
"176",175,0.5515,0.1358,0.3127
"177",176,0.549,0.1383,0.3127
"178",177,0.5432,0.1428,0.314
"179",178,0.5405,0.1479,0.3116
"180",179,0.54,0.1469,0.3131
"181",180,0.5323,0.1469,0.3208
"182",181,0.5314,0.1451,0.3235
"183",182,0.53,0.1461,0.3239
"184",183,0.5257,0.1463,0.328
"185",184,0.5219,0.1489,0.3292
"186",185,0.5206,0.1489,0.3305
"187",186,0.5121,0.1509,0.337
"188",187,0.5064,0.1487,0.3449
"189",188,0.5034,0.1514,0.3452
"190",189,0.5048,0.1502,0.345
"191",190,0.5006,0.1532,0.3462
"192",191,0.4946,0.1508,0.3546
"193",192,0.4876,0.1529,0.3595
"194",193,0.4808,0.1552,0.364
"195",194,0.4781,0.1558,0.3661
"196",195,0.4733,0.1554,0.3713
"197",196,0.4652,0.1597,0.3751
"198",197,0.4546,0.1677,0.3777
"199",198,0.4464,0.17,0.3836
"200",199,0.4445,0.1719,0.3836
"201",200,0.4341,0.1751,0.3908
