"","Generation","strategy","prob","freq_media","freq_sd"
"1",0,"B",0,0.333302,0.00402055275359551
"2",0,"O",0,0.333422,0.00437960332136659
"3",0,"Y",0,0.333276,0.00472925816891855
"4",1,"B",0,0.31557,0.00673505078606755
"5",1,"O",0,0.336252,0.00813002267443755
"6",1,"Y",0,0.348178,0.00785503222865007
"7",2,"B",0,0.298133,0.00864736843253951
"8",2,"O",0,0.336203,0.0113857473814565
"9",2,"Y",0,0.365664,0.0106239630034649
"10",3,"B",0,0.281103,0.0103299745763228
"11",3,"O",0,0.334023,0.0140531951505483
"12",3,"Y",0,0.384874,0.0133067281531342
"13",4,"B",0,0.264028,0.0117827564472389
"14",4,"O",0,0.33085,0.0158579585219803
"15",4,"Y",0,0.405122,0.0161811499010797
"16",5,"B",0,0.247761,0.0124782307004696
"17",5,"O",0,0.327908,0.017420988618458
"18",5,"Y",0,0.424331,0.0177230928224145
"19",6,"B",0,0.231552,0.0136529012715728
"20",6,"O",0,0.327146,0.0180466646516885
"21",6,"Y",0,0.441302,0.0190572554650082
"22",7,"B",0,0.215476,0.0148504063815429
"23",7,"O",0,0.326008,0.0188856510118506
"24",7,"Y",0,0.458516,0.0217640920097784
"25",8,"B",0,0.200445,0.0158877398574428
"26",8,"O",0,0.328397,0.0190288428338656
"27",8,"Y",0,0.471158,0.0229864087203414
"28",9,"B",0,0.187033,0.0167908949292541
"29",9,"O",0,0.33109,0.0193719598462011
"30",9,"Y",0,0.481877,0.0241127145093642
"31",10,"B",0,0.174037,0.0181166013212838
"32",10,"O",0,0.33623,0.0200109035934478
"33",10,"Y",0,0.489733,0.0248859014688878
"34",11,"B",0,0.162523,0.019407734868533
"35",11,"O",0,0.342077,0.0200185664074654
"36",11,"Y",0,0.4954,0.0245854806458173
"37",12,"B",0,0.152095,0.0197739363963289
"38",12,"O",0,0.349472,0.0211167178732249
"39",12,"Y",0,0.498433,0.0247156436576946
"40",13,"B",0,0.142774,0.0199213434093267
"41",13,"O",0,0.357912,0.0210473985532318
"42",13,"Y",0,0.499314,0.0245253363942786
"43",14,"B",0,0.135212,0.02027420752851
"44",14,"O",0,0.367047,0.0220685591745452
"45",14,"Y",0,0.497741,0.0252498668663357
"46",15,"B",0,0.129122,0.0208100868122003
"47",15,"O",0,0.376586,0.0226242607781465
"48",15,"Y",0,0.494292,0.0249979178122798
"49",16,"B",0,0.123927,0.0216666846386872
"50",16,"O",0,0.386453,0.0226170019849643
"51",16,"Y",0,0.48962,0.0244948273244897
"52",17,"B",0,0.119984,0.0225473495945172
"53",17,"O",0,0.396771,0.0230682969077091
"54",17,"Y",0,0.483245,0.0249437726282392
"55",18,"B",0,0.116637,0.0237597897101533
"56",18,"O",0,0.406527,0.0241471534805269
"57",18,"Y",0,0.476836,0.0252800377189336
"58",19,"B",0,0.113911,0.0244956804891447
"59",19,"O",0,0.416116,0.0250272890253738
"60",19,"Y",0,0.469973,0.0251614457960081
"61",20,"B",0,0.111845,0.0252118874278934
"62",20,"O",0,0.425382,0.0266884660140259
"63",20,"Y",0,0.462773,0.0255596741059827
"64",21,"B",0,0.110449,0.0259682381560493
"65",21,"O",0,0.434119,0.0278979912929554
"66",21,"Y",0,0.455432,0.0262175701745716
"67",22,"B",0,0.10947,0.0270965221966125
"68",22,"O",0,0.443467,0.0288763020345736
"69",22,"Y",0,0.447063,0.0267876673531351
"70",23,"B",0,0.108357,0.0275897772570006
"71",23,"O",0,0.45214,0.0294922143466832
"72",23,"Y",0,0.439503,0.0272959591304003
"73",24,"B",0,0.108182,0.0283370634977721
"74",24,"O",0,0.460053,0.0313673782001543
"75",24,"Y",0,0.431765,0.0275281357446478
"76",25,"B",0,0.108508,0.0290286124262587
"77",25,"O",0,0.467929,0.0333693087532041
"78",25,"Y",0,0.423563,0.0277044709041845
"79",26,"B",0,0.108632,0.02921749468999
"80",26,"O",0,0.475051,0.0351599505147834
"81",26,"Y",0,0.416317,0.0289325270624987
"82",27,"B",0,0.109424,0.0295482420813999
"83",27,"O",0,0.481686,0.0365137306953553
"84",27,"Y",0,0.40889,0.0293850112963887
"85",28,"B",0,0.110606,0.0300557422201489
"86",28,"O",0,0.488386,0.037174494406023
"87",28,"Y",0,0.401008,0.0292691366390599
"88",29,"B",0,0.112192,0.0307446856046585
"89",29,"O",0,0.494804,0.0382635040399353
"90",29,"Y",0,0.393004,0.0296772671561683
"91",30,"B",0,0.114335,0.031350847377912
"92",30,"O",0,0.499598,0.0398138902211961
"93",30,"Y",0,0.386067,0.0304859167850045
"94",31,"B",0,0.11642,0.0320653310375155
"95",31,"O",0,0.505042,0.0421794152006244
"96",31,"Y",0,0.378538,0.031236419368255
"97",32,"B",0,0.118737,0.0327020545952005
"98",32,"O",0,0.509907,0.0434172922190729
"99",32,"Y",0,0.371356,0.0323460528558514
"100",33,"B",0,0.122003,0.0330081454746668
"101",33,"O",0,0.512915,0.0442148025284097
"102",33,"Y",0,0.365082,0.0330150207014806
"103",34,"B",0,0.125308,0.0333855762722512
"104",34,"O",0,0.514814,0.0456146441575089
"105",34,"Y",0,0.359878,0.0330684370860362
"106",35,"B",0,0.128427,0.0342224182386489
"107",35,"O",0,0.51766,0.0470305424080131
"108",35,"Y",0,0.353913,0.033421307106199
"109",36,"B",0,0.132107,0.0351473413940615
"110",36,"O",0,0.518762,0.0479072900548971
"111",36,"Y",0,0.349131,0.0336276662643104
"112",37,"B",0,0.135788,0.036098715050301
"113",37,"O",0,0.519945,0.04993768920395
"114",37,"Y",0,0.344267,0.0344341651312011
"115",38,"B",0,0.139477,0.0368392490930173
"116",38,"O",0,0.520802,0.0516973867225355
"117",38,"Y",0,0.339721,0.0355271593220588
"118",39,"B",0,0.143798,0.0373375375879464
"119",39,"O",0,0.520678,0.0531492782052341
"120",39,"Y",0,0.335524,0.0357727200390171
"121",40,"B",0,0.148053,0.0378845627125244
"122",40,"O",0,0.520999,0.0550704369811329
"123",40,"Y",0,0.330948,0.0369589684582098
"124",41,"B",0,0.152579,0.0388476259170871
"125",41,"O",0,0.520927,0.0557898362544015
"126",41,"Y",0,0.326494,0.036427023546324
"127",42,"B",0,0.157396,0.0392867081642613
