"","Generation","O","Y","B"
"1",0,0.3297,0.3421,0.3282
"2",1,0.3222,0.348,0.3298
"3",2,0.3109,0.3533,0.3358
"4",3,0.2892,0.3593,0.3515
"5",4,0.2737,0.3678,0.3585
"6",5,0.2573,0.3831,0.3596
"7",6,0.2372,0.3935,0.3693
"8",7,0.22,0.4111,0.3689
"9",8,0.2047,0.4269,0.3684
"10",9,0.1785,0.4553,0.3662
"11",10,0.1592,0.4786,0.3622
"12",11,0.1492,0.4948,0.356
"13",12,0.1372,0.5152,0.3476
"14",13,0.1227,0.5438,0.3335
"15",14,0.111,0.5698,0.3192
"16",15,0.0992,0.5993,0.3015
"17",16,0.0889,0.6184,0.2927
"18",17,0.0838,0.6441,0.2721
"19",18,0.0697,0.6718,0.2585
"20",19,0.0603,0.6993,0.2404
"21",20,0.0557,0.7214,0.2229
"22",21,0.0521,0.7473,0.2006
"23",22,0.0465,0.7735,0.18
"24",23,0.0436,0.7932,0.1632
"25",24,0.0425,0.8112,0.1463
"26",25,0.0422,0.8251,0.1327
"27",26,0.0409,0.8409,0.1182
"28",27,0.044,0.8538,0.1022
"29",28,0.0459,0.8672,0.0869
"30",29,0.0456,0.8761,0.0783
"31",30,0.0497,0.8832,0.0671
"32",31,0.0546,0.8802,0.0652
"33",32,0.0585,0.8827,0.0588
"34",33,0.062,0.8842,0.0538
"35",34,0.0655,0.8859,0.0486
"36",35,0.0667,0.889,0.0443
"37",36,0.0734,0.8887,0.0379
"38",37,0.0791,0.8871,0.0338
"39",38,0.085,0.8848,0.0302
"40",39,0.0933,0.8783,0.0284
"41",40,0.1,0.8714,0.0286
"42",41,0.104,0.8696,0.0264
"43",42,0.1081,0.8675,0.0244
"44",43,0.1126,0.8627,0.0247
"45",44,0.1188,0.859,0.0222
"46",45,0.1262,0.8515,0.0223
"47",46,0.1347,0.8438,0.0215
"48",47,0.148,0.8295,0.0225
"49",48,0.1548,0.8221,0.0231
"50",49,0.1685,0.8074,0.0241
"51",50,0.1783,0.7962,0.0255
"52",51,0.1901,0.7832,0.0267
