"","Generation","O","Y","B"
"1",0,0.3258,0.338,0.3362
"2",1,0.3179,0.3367,0.3454
"3",2,0.2999,0.338,0.3621
"4",3,0.2803,0.3526,0.3671
"5",4,0.2629,0.3621,0.375
"6",5,0.2467,0.3693,0.384
"7",6,0.2286,0.383,0.3884
"8",7,0.2069,0.4029,0.3902
"9",8,0.1882,0.4197,0.3921
"10",9,0.1709,0.4411,0.388
"11",10,0.1556,0.4602,0.3842
"12",11,0.142,0.4849,0.3731
"13",12,0.1299,0.507,0.3631
"14",13,0.1147,0.5305,0.3548
"15",14,0.1008,0.5511,0.3481
"16",15,0.0957,0.5755,0.3288
"17",16,0.0869,0.5962,0.3169
"18",17,0.0793,0.6232,0.2975
"19",18,0.0762,0.6448,0.279
"20",19,0.065,0.6743,0.2607
"21",20,0.0607,0.7021,0.2372
"22",21,0.0548,0.7267,0.2185
"23",22,0.0511,0.7478,0.2011
"24",23,0.0521,0.7651,0.1828
"25",24,0.0494,0.7928,0.1578
"26",25,0.0533,0.8077,0.139
"27",26,0.0515,0.8276,0.1209
"28",27,0.0488,0.8485,0.1027
"29",28,0.0502,0.8597,0.0901
"30",29,0.049,0.8729,0.0781
"31",30,0.0488,0.8846,0.0666
"32",31,0.0514,0.8907,0.0579
"33",32,0.0546,0.8919,0.0535
"34",33,0.0602,0.8918,0.048
"35",34,0.0641,0.8963,0.0396
"36",35,0.0694,0.8925,0.0381
"37",36,0.0753,0.8894,0.0353
"38",37,0.0815,0.8867,0.0318
"39",38,0.0886,0.8838,0.0276
"40",39,0.0948,0.881,0.0242
"41",40,0.1038,0.8734,0.0228
"42",41,0.1169,0.8634,0.0197
"43",42,0.1282,0.8515,0.0203
"44",43,0.1422,0.8376,0.0202
"45",44,0.1507,0.8307,0.0186
"46",45,0.1629,0.8202,0.0169
"47",46,0.1787,0.805,0.0163
"48",47,0.1958,0.79,0.0142
"49",48,0.2104,0.7756,0.014
"50",49,0.2247,0.7634,0.0119
"51",50,0.2374,0.7507,0.0119
"52",51,0.2529,0.7373,0.0098
"53",52,0.2709,0.7202,0.0089
"54",53,0.2839,0.7075,0.0086
"55",54,0.3085,0.6838,0.0077
"56",55,0.32,0.6734,0.0066
"57",56,0.3397,0.6553,0.005
"58",57,0.352,0.644,0.004
"59",58,0.3709,0.625,0.0041
"60",59,0.3902,0.6054,0.0044
"61",60,0.4047,0.5905,0.0048
"62",61,0.4243,0.5713,0.0044
"63",62,0.4396,0.5561,0.0043
"64",63,0.4606,0.5342,0.0052
"65",64,0.4857,0.5087,0.0056
"66",65,0.5059,0.4874,0.0067
"67",66,0.5235,0.4694,0.0071
"68",67,0.5383,0.4542,0.0075
"69",68,0.5613,0.4314,0.0073
"70",69,0.5817,0.4109,0.0074
"71",70,0.6032,0.3902,0.0066
"72",71,0.6229,0.3706,0.0065
"73",72,0.6487,0.3436,0.0077
"74",73,0.6637,0.3286,0.0077
"75",74,0.6847,0.3071,0.0082
"76",75,0.7057,0.2856,0.0087
"77",76,0.7231,0.2671,0.0098
"78",77,0.7438,0.2475,0.0087
"79",78,0.7628,0.23,0.0072
"80",79,0.7809,0.2107,0.0084
"81",80,0.7956,0.196,0.0084
"82",81,0.8004,0.1905,0.0091
"83",82,0.8149,0.1745,0.0106
"84",83,0.824,0.1649,0.0111
"85",84,0.8283,0.1595,0.0122
"86",85,0.8364,0.1491,0.0145
"87",86,0.8429,0.1422,0.0149
"88",87,0.8513,0.1329,0.0158
"89",88,0.8596,0.1231,0.0173
"90",89,0.8668,0.1153,0.0179
"91",90,0.8752,0.1062,0.0186
"92",91,0.8825,0.0978,0.0197
"93",92,0.8887,0.0895,0.0218
"94",93,0.8914,0.0833,0.0253
"95",94,0.8929,0.082,0.0251
"96",95,0.8918,0.081,0.0272
"97",96,0.8964,0.0735,0.0301
"98",97,0.9014,0.0672,0.0314
"99",98,0.9056,0.0621,0.0323
"100",99,0.9063,0.0617,0.032
"101",100,0.9127,0.0556,0.0317
"102",101,0.9141,0.0535,0.0324
"103",102,0.9151,0.0507,0.0342
"104",103,0.9177,0.0475,0.0348
"105",104,0.9193,0.0443,0.0364
"106",105,0.9199,0.042,0.0381
"107",106,0.9203,0.0405,0.0392
"108",107,0.923,0.0386,0.0384
"109",108,0.9263,0.0358,0.0379
"110",109,0.9276,0.0333,0.0391
"111",110,0.9289,0.0311,0.04
"112",111,0.9262,0.0298,0.044
"113",112,0.9274,0.0281,0.0445
"114",113,0.9262,0.026,0.0478
"115",114,0.9229,0.0263,0.0508
"116",115,0.9248,0.025,0.0502
"117",116,0.9234,0.0254,0.0512
"118",117,0.9277,0.0236,0.0487
"119",118,0.9317,0.0219,0.0464
"120",119,0.9305,0.0204,0.0491
"121",120,0.9319,0.019,0.0491
"122",121,0.9309,0.0194,0.0497
"123",122,0.9298,0.0185,0.0517
"124",123,0.9302,0.0168,0.053
"125",124,0.9293,0.0154,0.0553
"126",125,0.9271,0.0157,0.0572
"127",126,0.9263,0.0161,0.0576
"128",127,0.9248,0.0144,0.0608
"129",128,0.9219,0.0138,0.0643
"130",129,0.9203,0.0127,0.067
"131",130,0.9173,0.0122,0.0705
"132",131,0.9171,0.0101,0.0728
"133",132,0.9168,0.0079,0.0753
"134",133,0.9135,0.0098,0.0767
"135",134,0.9102,0.0099,0.0799
"136",135,0.909,0.0096,0.0814
"137",136,0.9067,0.0087,0.0846
"138",137,0.9031,0.0092,0.0877
"139",138,0.9008,0.0087,0.0905
"140",139,0.8991,0.0089,0.092
"141",140,0.8962,0.0086,0.0952
"142",141,0.8915,0.0099,0.0986
"143",142,0.8859,0.0113,0.1028
"144",143,0.882,0.0122,0.1058
"145",144,0.8792,0.0136,0.1072
"146",145,0.8749,0.0153,0.1098
"147",146,0.8723,0.0152,0.1125
"148",147,0.8675,0.0176,0.1149
"149",148,0.8657,0.017,0.1173
"150",149,0.8636,0.0188,0.1176
"151",150,0.8606,0.0222,0.1172
"152",151,0.8594,0.0227,0.1179
"153",152,0.8551,0.0258,0.1191
"154",153,0.8509,0.0283,0.1208
"155",154,0.8523,0.0312,0.1165
"156",155,0.8502,0.0318,0.118
"157",156,0.8471,0.0321,0.1208
"158",157,0.842,0.0353,0.1227
"159",158,0.837,0.0364,0.1266
"160",159,0.8336,0.0377,0.1287
"161",160,0.8281,0.0399,0.132
"162",161,0.824,0.0402,0.1358
"163",162,0.8222,0.0426,0.1352
"164",163,0.8214,0.043,0.1356
"165",164,0.8181,0.0424,0.1395
"166",165,0.8144,0.0443,0.1413
"167",166,0.8101,0.0456,0.1443
"168",167,0.8062,0.0482,0.1456
"169",168,0.8037,0.0497,0.1466
"170",169,0.8002,0.0515,0.1483
"171",170,0.7938,0.0534,0.1528
"172",171,0.7907,0.055,0.1543
"173",172,0.7869,0.0566,0.1565
"174",173,0.7826,0.0573,0.1601
"175",174,0.7809,0.0576,0.1615
"176",175,0.7814,0.0566,0.162
"177",176,0.7798,0.058,0.1622
"178",177,0.7778,0.0564,0.1658
"179",178,0.7754,0.0548,0.1698
"180",179,0.7768,0.054,0.1692
"181",180,0.7746,0.0568,0.1686
"182",181,0.7686,0.0567,0.1747
"183",182,0.7697,0.0567,0.1736
"184",183,0.7721,0.0576,0.1703
"185",184,0.7681,0.0566,0.1753
"186",185,0.7624,0.0594,0.1782
"187",186,0.7618,0.0591,0.1791
"188",187,0.7577,0.0611,0.1812
"189",188,0.7582,0.0615,0.1803
"190",189,0.7527,0.0617,0.1856
"191",190,0.7458,0.0643,0.1899
"192",191,0.7441,0.0642,0.1917
"193",192,0.7361,0.0672,0.1967
"194",193,0.7318,0.0683,0.1999
"195",194,0.7272,0.0718,0.201
"196",195,0.7237,0.0742,0.2021
"197",196,0.7174,0.0765,0.2061
"198",197,0.7065,0.0823,0.2112
"199",198,0.6975,0.0848,0.2177
"200",199,0.6863,0.0846,0.2291
"201",200,0.6807,0.0837,0.2356
