"","Generation","O","Y","B"
"78",77,0.7282,0.2568,0.015
"79",78,0.7368,0.2483,0.0149
"80",79,0.7527,0.2329,0.0144
"81",80,0.7643,0.2222,0.0135
"82",81,0.7682,0.2168,0.015
"83",82,0.7738,0.21,0.0162
"84",83,0.7836,0.1999,0.0165
"85",84,0.79,0.1908,0.0192
"86",85,0.7942,0.1845,0.0213
"87",86,0.8058,0.1703,0.0239
"88",87,0.8131,0.1614,0.0255
"89",88,0.8183,0.1542,0.0275
"90",89,0.8264,0.1455,0.0281
"91",90,0.8362,0.1338,0.03
"92",91,0.8406,0.1285,0.0309
"93",92,0.8425,0.1239,0.0336
"94",93,0.8442,0.1215,0.0343
"95",94,0.8517,0.1122,0.0361
"96",95,0.8551,0.1084,0.0365
"97",96,0.8565,0.1039,0.0396
"98",97,0.8596,0.1006,0.0398
"99",98,0.8634,0.0958,0.0408
"100",99,0.863,0.0932,0.0438
"101",100,0.8646,0.089,0.0464
"102",101,0.8673,0.0849,0.0478
"103",102,0.8626,0.0846,0.0528
"104",103,0.8698,0.0769,0.0533
"105",104,0.8776,0.0716,0.0508
"106",105,0.8744,0.0726,0.053
"107",106,0.8729,0.069,0.0581
"108",107,0.8726,0.068,0.0594
"109",108,0.8751,0.0626,0.0623
"110",109,0.8721,0.0612,0.0667
"111",110,0.8715,0.0581,0.0704
"112",111,0.87,0.0585,0.0715
"113",112,0.8679,0.0559,0.0762
"114",113,0.8683,0.0522,0.0795
"115",114,0.8662,0.0529,0.0809
"116",115,0.8644,0.0507,0.0849
"117",116,0.8634,0.047,0.0896
"118",117,0.8609,0.0471,0.092
"119",118,0.8577,0.0471,0.0952
"120",119,0.858,0.0457,0.0963
"121",120,0.8557,0.0486,0.0957
"122",121,0.8524,0.0521,0.0955
"123",122,0.85,0.0532,0.0968
"124",123,0.8469,0.0571,0.096
"125",124,0.8489,0.0572,0.0939
"126",125,0.847,0.0585,0.0945
"127",126,0.8465,0.059,0.0945
"128",127,0.845,0.0604,0.0946
"129",128,0.8463,0.0604,0.0933
"130",129,0.8448,0.0571,0.0981
"131",130,0.8424,0.0566,0.101
"132",131,0.8409,0.0562,0.1029
"133",132,0.8371,0.058,0.1049
"134",133,0.8312,0.057,0.1118
"135",134,0.8266,0.0574,0.116
"136",135,0.824,0.058,0.118
"137",136,0.8173,0.0566,0.1261
"138",137,0.8144,0.0576,0.128
"139",138,0.8096,0.0604,0.13
"140",139,0.8049,0.0596,0.1355
"141",140,0.8031,0.0602,0.1367
"142",141,0.7961,0.0657,0.1382
"143",142,0.7924,0.0661,0.1415
"144",143,0.7882,0.0666,0.1452
"145",144,0.7879,0.0662,0.1459
"146",145,0.7883,0.068,0.1437
"147",146,0.7849,0.068,0.1471
"148",147,0.7768,0.0699,0.1533
"149",148,0.7742,0.0728,0.153
"150",149,0.7724,0.0752,0.1524
"151",150,0.7672,0.0765,0.1563
"152",151,0.7618,0.0781,0.1601
"153",152,0.7581,0.0821,0.1598
"154",153,0.7552,0.0816,0.1632
"155",154,0.7548,0.0815,0.1637
"156",155,0.7525,0.0787,0.1688
"157",156,0.7469,0.0786,0.1745
"158",157,0.7435,0.0782,0.1783
"159",158,0.7405,0.0799,0.1796
"160",159,0.7396,0.0829,0.1775
"161",160,0.7375,0.0828,0.1797
"162",161,0.7336,0.0812,0.1852
"163",162,0.7318,0.0809,0.1873
"164",163,0.7281,0.0831,0.1888
"165",164,0.7203,0.0847,0.195
"166",165,0.7162,0.0891,0.1947
"167",166,0.7122,0.093,0.1948
"168",167,0.7072,0.0934,0.1994
"169",168,0.7059,0.0938,0.2003
"170",169,0.6966,0.0966,0.2068
"171",170,0.6947,0.0977,0.2076
"172",171,0.6891,0.0997,0.2112
"173",172,0.6848,0.1044,0.2108
"174",173,0.6827,0.1073,0.21
"175",174,0.6777,0.1089,0.2134
"176",175,0.6755,0.1108,0.2137
"177",176,0.6739,0.1103,0.2158
"178",177,0.6689,0.1102,0.2209
"179",178,0.6608,0.115,0.2242
"180",179,0.6514,0.1195,0.2291
"181",180,0.6474,0.1255,0.2271
"182",181,0.6377,0.1273,0.235
"183",182,0.6299,0.1336,0.2365
"184",183,0.627,0.1355,0.2375
"185",184,0.6235,0.1405,0.236
"186",185,0.6167,0.1417,0.2416
"187",186,0.611,0.1476,0.2414
"188",187,0.6034,0.1514,0.2452
"189",188,0.5954,0.1557,0.2489
"190",189,0.5926,0.1623,0.2451
"191",190,0.5827,0.1669,0.2504
"192",191,0.5793,0.1681,0.2526
"193",192,0.5735,0.1721,0.2544
"194",193,0.5696,0.1716,0.2588
"195",194,0.5614,0.1739,0.2647
"196",195,0.5551,0.1737,0.2712
"197",196,0.5491,0.1743,0.2766
"198",197,0.5412,0.1731,0.2857
"199",198,0.5326,0.174,0.2934
"200",199,0.533,0.176,0.291
"201",200,0.523,0.1776,0.2994
