"","Generation","O","Y","B"
"149",148,0.3434,0.3516,0.305
"150",149,0.3345,0.3633,0.3022
"151",150,0.3271,0.3711,0.3018
"152",151,0.3231,0.3747,0.3022
"153",152,0.3177,0.3816,0.3007
"154",153,0.3184,0.3884,0.2932
"155",154,0.3225,0.3918,0.2857
"156",155,0.3175,0.4004,0.2821
"157",156,0.3153,0.4022,0.2825
"158",157,0.3112,0.4088,0.28
"159",158,0.3116,0.4092,0.2792
"160",159,0.3085,0.4115,0.28
"161",160,0.312,0.4111,0.2769
"162",161,0.309,0.4196,0.2714
"163",162,0.3082,0.4231,0.2687
"164",163,0.3035,0.4292,0.2673
"165",164,0.3033,0.4369,0.2598
"166",165,0.3008,0.4419,0.2573
"167",166,0.3002,0.446,0.2538
"168",167,0.2986,0.453,0.2484
"169",168,0.2906,0.4559,0.2535
"170",169,0.2913,0.458,0.2507
"171",170,0.2904,0.4576,0.252
"172",171,0.29,0.4602,0.2498
"173",172,0.29,0.4623,0.2477
"174",173,0.2835,0.4703,0.2462
"175",174,0.2893,0.4641,0.2466
"176",175,0.2849,0.4731,0.242
"177",176,0.2944,0.4656,0.24
"178",177,0.299,0.465,0.236
"179",178,0.3007,0.4665,0.2328
"180",179,0.2975,0.4724,0.2301
"181",180,0.2956,0.4733,0.2311
"182",181,0.2909,0.4759,0.2332
"183",182,0.2887,0.4828,0.2285
"184",183,0.2872,0.4841,0.2287
"185",184,0.2904,0.4876,0.222
"186",185,0.2844,0.4956,0.22
"187",186,0.2756,0.5048,0.2196
"188",187,0.274,0.5098,0.2162
"189",188,0.2737,0.5121,0.2142
"190",189,0.2742,0.5158,0.21
"191",190,0.2739,0.5176,0.2085
"192",191,0.2646,0.5267,0.2087
"193",192,0.2579,0.5345,0.2076
"194",193,0.2511,0.5426,0.2063
"195",194,0.244,0.5504,0.2056
"196",195,0.2408,0.5603,0.1989
"197",196,0.234,0.5674,0.1986
"198",197,0.2321,0.5715,0.1964
"199",198,0.229,0.5764,0.1946
"200",199,0.2341,0.5816,0.1843
"201",200,0.2352,0.588,0.1768
