"","Generation","O","Y","B"
"56",55,0.4227,0.5548,0.0225
"57",56,0.4349,0.5403,0.0248
"58",57,0.4618,0.5134,0.0248
"59",58,0.4725,0.5044,0.0231
"60",59,0.4963,0.48,0.0237
"61",60,0.5203,0.4574,0.0223
"62",61,0.5356,0.4438,0.0206
"63",62,0.5513,0.4255,0.0232
"64",63,0.5758,0.4002,0.024
"65",64,0.5926,0.3829,0.0245
"66",65,0.6079,0.3696,0.0225
"67",66,0.6196,0.3576,0.0228
"68",67,0.6351,0.3409,0.024
"69",68,0.6585,0.3177,0.0238
"70",69,0.6725,0.3062,0.0213
"71",70,0.678,0.2996,0.0224
"72",71,0.6966,0.2811,0.0223
"73",72,0.7097,0.2662,0.0241
"74",73,0.7157,0.26,0.0243
"75",74,0.7287,0.2494,0.0219
"76",75,0.742,0.238,0.02
"77",76,0.7491,0.2309,0.02
"78",77,0.7565,0.2246,0.0189
"79",78,0.7677,0.2113,0.021
"80",79,0.7726,0.2051,0.0223
"81",80,0.7879,0.1896,0.0225
"82",81,0.7904,0.1869,0.0227
"83",82,0.7972,0.1784,0.0244
"84",83,0.805,0.1695,0.0255
"85",84,0.8113,0.1628,0.0259
"86",85,0.8184,0.1559,0.0257
"87",86,0.8251,0.1488,0.0261
"88",87,0.8332,0.1416,0.0252
"89",88,0.8369,0.1353,0.0278
"90",89,0.8439,0.1286,0.0275
"91",90,0.8496,0.1251,0.0253
"92",91,0.853,0.122,0.025
"93",92,0.8564,0.1189,0.0247
"94",93,0.862,0.112,0.026
"95",94,0.862,0.1079,0.0301
"96",95,0.8629,0.1036,0.0335
"97",96,0.8677,0.0973,0.035
"98",97,0.8712,0.0926,0.0362
"99",98,0.8716,0.091,0.0374
"100",99,0.8719,0.0911,0.037
"101",100,0.8715,0.0907,0.0378
"102",101,0.8736,0.0866,0.0398
"103",102,0.8718,0.0876,0.0406
"104",103,0.8744,0.0851,0.0405
"105",104,0.8738,0.0859,0.0403
"106",105,0.8731,0.0843,0.0426
"107",106,0.8729,0.0838,0.0433
"108",107,0.8694,0.0843,0.0463
"109",108,0.8733,0.0804,0.0463
"110",109,0.8708,0.0805,0.0487
"111",110,0.8702,0.0772,0.0526
"112",111,0.8678,0.0721,0.0601
"113",112,0.8712,0.0683,0.0605
"114",113,0.8717,0.0662,0.0621
"115",114,0.8699,0.065,0.0651
"116",115,0.8723,0.0626,0.0651
"117",116,0.8732,0.0627,0.0641
"118",117,0.8678,0.0623,0.0699
"119",118,0.8675,0.0591,0.0734
"120",119,0.8625,0.0608,0.0767
"121",120,0.8605,0.062,0.0775
"122",121,0.8557,0.0624,0.0819
"123",122,0.8594,0.0581,0.0825
"124",123,0.8567,0.0583,0.085
"125",124,0.8573,0.0571,0.0856
"126",125,0.8552,0.0588,0.086
"127",126,0.8547,0.0558,0.0895
"128",127,0.8506,0.0538,0.0956
"129",128,0.8455,0.0533,0.1012
"130",129,0.8467,0.0521,0.1012
"131",130,0.8455,0.051,0.1035
"132",131,0.8433,0.0502,0.1065
"133",132,0.8372,0.0509,0.1119
"134",133,0.8321,0.051,0.1169
"135",134,0.8307,0.0499,0.1194
"136",135,0.821,0.0526,0.1264
"137",136,0.8234,0.0533,0.1233
"138",137,0.8174,0.0535,0.1291
"139",138,0.8064,0.0536,0.14
"140",139,0.8009,0.0546,0.1445
"141",140,0.7928,0.057,0.1502
"142",141,0.7879,0.0601,0.152
"143",142,0.7807,0.0615,0.1578
"144",143,0.7708,0.0657,0.1635
"145",144,0.761,0.0646,0.1744
"146",145,0.7539,0.064,0.1821
"147",146,0.7442,0.0633,0.1925
"148",147,0.7344,0.0654,0.2002
"149",148,0.7341,0.0653,0.2006
"150",149,0.728,0.0672,0.2048
"151",150,0.7227,0.0712,0.2061
"152",151,0.7157,0.0754,0.2089
"153",152,0.7062,0.0765,0.2173
"154",153,0.6993,0.0771,0.2236
"155",154,0.6963,0.08,0.2237
"156",155,0.69,0.0859,0.2241
"157",156,0.6855,0.0903,0.2242
"158",157,0.6778,0.0894,0.2328
"159",158,0.6732,0.0906,0.2362
"160",159,0.6643,0.094,0.2417
"161",160,0.6568,0.0996,0.2436
"162",161,0.6541,0.1052,0.2407
"163",162,0.6471,0.1073,0.2456
"164",163,0.6389,0.1112,0.2499
"165",164,0.6276,0.1142,0.2582
"166",165,0.6184,0.1179,0.2637
"167",166,0.6076,0.1217,0.2707
"168",167,0.5997,0.1244,0.2759
"169",168,0.5893,0.1304,0.2803
"170",169,0.5815,0.1358,0.2827
"171",170,0.5737,0.1439,0.2824
"172",171,0.5627,0.1521,0.2852
"173",172,0.556,0.1594,0.2846
"174",173,0.5451,0.167,0.2879
"175",174,0.5394,0.1763,0.2843
"176",175,0.5339,0.1903,0.2758
"177",176,0.5304,0.1965,0.2731
"178",177,0.5254,0.2056,0.269
"179",178,0.5151,0.2141,0.2708
"180",179,0.5099,0.219,0.2711
"181",180,0.5027,0.2256,0.2717
"182",181,0.5002,0.2334,0.2664
"183",182,0.4978,0.2433,0.2589
"184",183,0.4981,0.2485,0.2534
"185",184,0.4962,0.2539,0.2499
"186",185,0.4953,0.2636,0.2411
"187",186,0.4938,0.2712,0.235
"188",187,0.4924,0.275,0.2326
"189",188,0.4889,0.2791,0.232
"190",189,0.4847,0.2846,0.2307
"191",190,0.4815,0.2925,0.226
"192",191,0.4825,0.3034,0.2141
"193",192,0.478,0.3104,0.2116
"194",193,0.4735,0.324,0.2025
"195",194,0.4721,0.3319,0.196
"196",195,0.4701,0.3336,0.1963
"197",196,0.4593,0.3388,0.2019
"198",197,0.455,0.3441,0.2009
"199",198,0.4534,0.3503,0.1963
"200",199,0.4556,0.3493,0.1951
"201",200,0.4506,0.357,0.1924
