"","Generation","O","Y","B"
"1",0,0.3299,0.342,0.3281
"2",1,0.3185,0.3505,0.331
"3",2,0.3024,0.3549,0.3427
"4",3,0.2789,0.3618,0.3593
"5",4,0.2575,0.3787,0.3638
"6",5,0.2374,0.3923,0.3703
"7",6,0.2164,0.4062,0.3774
"8",7,0.1883,0.4263,0.3854
"9",8,0.1748,0.4476,0.3776
"10",9,0.1594,0.4712,0.3694
"11",10,0.1438,0.498,0.3582
"12",11,0.1261,0.5264,0.3475
"13",12,0.1177,0.5532,0.3291
"14",13,0.1082,0.5775,0.3143
"15",14,0.097,0.6133,0.2897
"16",15,0.0895,0.6381,0.2724
"17",16,0.0827,0.6614,0.2559
"18",17,0.079,0.6901,0.2309
"19",18,0.0771,0.7066,0.2163
"20",19,0.0709,0.7243,0.2048
"21",20,0.0706,0.7454,0.184
"22",21,0.0654,0.7612,0.1734
"23",22,0.0654,0.7806,0.154
"24",23,0.0609,0.8,0.1391
"25",24,0.0607,0.8197,0.1196
"26",25,0.062,0.8266,0.1114
"27",26,0.0629,0.8341,0.103
"28",27,0.0642,0.844,0.0918
"29",28,0.0659,0.8537,0.0804
"30",29,0.0673,0.8558,0.0769
"31",30,0.0702,0.8566,0.0732
"32",31,0.076,0.8552,0.0688
"33",32,0.082,0.8574,0.0606
"34",33,0.0863,0.8572,0.0565
"35",34,0.0931,0.8556,0.0513
"36",35,0.1019,0.8519,0.0462
"37",36,0.1121,0.8472,0.0407
"38",37,0.1215,0.8408,0.0377
"39",38,0.1309,0.8331,0.036
"40",39,0.1368,0.8293,0.0339
"41",40,0.1459,0.8238,0.0303
"42",41,0.1616,0.812,0.0264
"43",42,0.1768,0.7995,0.0237
"44",43,0.1885,0.7914,0.0201
"45",44,0.1993,0.7829,0.0178
"46",45,0.2138,0.7709,0.0153
"47",46,0.2315,0.7541,0.0144
"48",47,0.2492,0.7391,0.0117
"49",48,0.2667,0.7233,0.01
"50",49,0.2864,0.7048,0.0088
"51",50,0.2999,0.6914,0.0087
"52",51,0.3221,0.6709,0.007
"53",52,0.3478,0.6456,0.0066
"54",53,0.3663,0.627,0.0067
"55",54,0.3855,0.6079,0.0066
"56",55,0.4051,0.5883,0.0066
"57",56,0.4228,0.5702,0.007
"58",57,0.4391,0.5542,0.0067
"59",58,0.4592,0.5346,0.0062
"60",59,0.479,0.5134,0.0076
"61",60,0.4958,0.496,0.0082
"62",61,0.5144,0.4762,0.0094
"63",62,0.5351,0.4555,0.0094
"64",63,0.5513,0.439,0.0097
"65",64,0.5719,0.4185,0.0096
"66",65,0.5882,0.402,0.0098
"67",66,0.6067,0.3832,0.0101
"68",67,0.6218,0.367,0.0112
"69",68,0.6397,0.349,0.0113
"70",69,0.659,0.328,0.013
"71",70,0.6738,0.3106,0.0156
"72",71,0.6835,0.2988,0.0177
"73",72,0.6986,0.2815,0.0199
"74",73,0.7074,0.2709,0.0217
"75",74,0.7189,0.2579,0.0232
"76",75,0.7258,0.2488,0.0254
"77",76,0.7268,0.2447,0.0285
"78",77,0.729,0.2397,0.0313
"79",78,0.7383,0.229,0.0327
"80",79,0.7514,0.2129,0.0357
"81",80,0.7604,0.2021,0.0375
"82",81,0.7724,0.1894,0.0382
"83",82,0.7826,0.1798,0.0376
"84",83,0.7875,0.1727,0.0398
"85",84,0.7945,0.1633,0.0422
"86",85,0.8045,0.1529,0.0426
"87",86,0.8064,0.1469,0.0467
"88",87,0.8092,0.1417,0.0491
"89",88,0.8135,0.1375,0.049
"90",89,0.8139,0.1363,0.0498
"91",90,0.8127,0.1369,0.0504
"92",91,0.8165,0.1291,0.0544
"93",92,0.8291,0.119,0.0519
"94",93,0.8331,0.1131,0.0538
"95",94,0.8324,0.1123,0.0553
"96",95,0.8352,0.1072,0.0576
"97",96,0.8296,0.1096,0.0608
"98",97,0.8285,0.1088,0.0627
"99",98,0.8289,0.1068,0.0643
"100",99,0.831,0.1047,0.0643
"101",100,0.8264,0.1055,0.0681
"102",101,0.827,0.103,0.07
"103",102,0.8302,0.0983,0.0715
"104",103,0.8259,0.101,0.0731
"105",104,0.8274,0.0996,0.073
"106",105,0.8303,0.0965,0.0732
"107",106,0.8267,0.0999,0.0734
"108",107,0.8293,0.0953,0.0754
"109",108,0.8258,0.0963,0.0779
"110",109,0.8243,0.0979,0.0778
"111",110,0.8236,0.0942,0.0822
"112",111,0.8169,0.0979,0.0852
"113",112,0.8106,0.101,0.0884
"114",113,0.8053,0.101,0.0937
"115",114,0.7976,0.106,0.0964
"116",115,0.7958,0.1038,0.1004
"117",116,0.7891,0.1055,0.1054
"118",117,0.7868,0.1065,0.1067
"119",118,0.7831,0.1133,0.1036
"120",119,0.7764,0.1164,0.1072
