"","Generation","O","Y","B"
"65",64,0.6561,0.3318,0.0121
"66",65,0.6713,0.318,0.0107
"67",66,0.6833,0.3036,0.0131
"68",67,0.6962,0.2896,0.0142
"69",68,0.7134,0.2713,0.0153
"70",69,0.7211,0.2641,0.0148
"71",70,0.7328,0.2509,0.0163
"72",71,0.7557,0.228,0.0163
"73",72,0.7686,0.2153,0.0161
"74",73,0.7776,0.2051,0.0173
"75",74,0.7894,0.1915,0.0191
"76",75,0.7929,0.1853,0.0218
"77",76,0.8048,0.172,0.0232
"78",77,0.8107,0.1633,0.026
"79",78,0.8195,0.1549,0.0256
"80",79,0.8314,0.141,0.0276
"81",80,0.8352,0.1334,0.0314
"82",81,0.8484,0.1193,0.0323
"83",82,0.8501,0.1148,0.0351
"84",83,0.8516,0.1106,0.0378
"85",84,0.8561,0.1053,0.0386
"86",85,0.8622,0.099,0.0388
"87",86,0.8624,0.0965,0.0411
"88",87,0.8694,0.0911,0.0395
"89",88,0.8734,0.0849,0.0417
"90",89,0.8786,0.0806,0.0408
"91",90,0.8771,0.0789,0.044
"92",91,0.8784,0.0751,0.0465
"93",92,0.8821,0.0712,0.0467
"94",93,0.8852,0.0693,0.0455
"95",94,0.8875,0.0655,0.047
"96",95,0.8917,0.0616,0.0467
"97",96,0.8924,0.0568,0.0508
"98",97,0.8976,0.0483,0.0541
"99",98,0.8964,0.0462,0.0574
"100",99,0.8911,0.0454,0.0635
"101",100,0.892,0.0433,0.0647
"102",101,0.893,0.0421,0.0649
"103",102,0.8906,0.0396,0.0698
"104",103,0.8883,0.0378,0.0739
"105",104,0.8886,0.0371,0.0743
"106",105,0.885,0.0356,0.0794
"107",106,0.8814,0.0378,0.0808
"108",107,0.8816,0.0377,0.0807
"109",108,0.8796,0.0376,0.0828
"110",109,0.878,0.0369,0.0851
"111",110,0.8723,0.0394,0.0883
"112",111,0.8711,0.0416,0.0873
"113",112,0.8714,0.0408,0.0878
"114",113,0.8659,0.0437,0.0904
"115",114,0.86,0.0441,0.0959
"116",115,0.8559,0.0459,0.0982
"117",116,0.8542,0.0468,0.099
"118",117,0.8491,0.0485,0.1024
"119",118,0.8423,0.0502,0.1075
"120",119,0.8401,0.0495,0.1104
"121",120,0.8387,0.0526,0.1087
"122",121,0.8397,0.0545,0.1058
"123",122,0.8378,0.0558,0.1064
"124",123,0.8313,0.0587,0.11
"125",124,0.8264,0.0605,0.1131
"126",125,0.8227,0.0628,0.1145
"127",126,0.8205,0.0633,0.1162
"128",127,0.8129,0.0644,0.1227
"129",128,0.8078,0.0668,0.1254
"130",129,0.8005,0.068,0.1315
"131",130,0.7973,0.0699,0.1328
"132",131,0.7944,0.0711,0.1345
"133",132,0.7872,0.0747,0.1381
"134",133,0.7816,0.0739,0.1445
"135",134,0.7742,0.0798,0.146
"136",135,0.7702,0.0814,0.1484
"137",136,0.7678,0.082,0.1502
"138",137,0.7629,0.0824,0.1547
"139",138,0.7582,0.0825,0.1593
"140",139,0.7554,0.0848,0.1598
"141",140,0.7543,0.0842,0.1615
"142",141,0.7546,0.0835,0.1619
"143",142,0.7523,0.0836,0.1641
"144",143,0.7474,0.0853,0.1673
"145",144,0.7448,0.086,0.1692
"146",145,0.7454,0.0864,0.1682
"147",146,0.7442,0.0881,0.1677
"148",147,0.7388,0.0885,0.1727
"149",148,0.7325,0.0929,0.1746
"150",149,0.7292,0.0941,0.1767
"151",150,0.7268,0.0956,0.1776
"152",151,0.729,0.0938,0.1772
"153",152,0.7239,0.095,0.1811
"154",153,0.7212,0.0954,0.1834
"155",154,0.7212,0.0938,0.185
"156",155,0.7217,0.0927,0.1856
"157",156,0.7216,0.0934,0.185
"158",157,0.7186,0.0942,0.1872
"159",158,0.7134,0.0971,0.1895
"160",159,0.7104,0.0985,0.1911
"161",160,0.7117,0.0967,0.1916
"162",161,0.7042,0.0989,0.1969
"163",162,0.7022,0.0996,0.1982
"164",163,0.6951,0.1017,0.2032
"165",164,0.6915,0.0999,0.2086
"166",165,0.688,0.099,0.213
"167",166,0.6811,0.1004,0.2185
"168",167,0.679,0.1,0.221
"169",168,0.6762,0.0982,0.2256
"170",169,0.6704,0.0992,0.2304
"171",170,0.6664,0.1008,0.2328
"172",171,0.6719,0.0976,0.2305
"173",172,0.6676,0.1003,0.2321
"174",173,0.6623,0.102,0.2357
"175",174,0.6602,0.1016,0.2382
"176",175,0.6595,0.1025,0.238
"177",176,0.6592,0.0983,0.2425
"178",177,0.6592,0.0973,0.2435
"179",178,0.6558,0.1009,0.2433
"180",179,0.6541,0.1001,0.2458
"181",180,0.6533,0.1035,0.2432
"182",181,0.6545,0.1047,0.2408
"183",182,0.652,0.1047,0.2433
"184",183,0.6519,0.1023,0.2458
"185",184,0.6469,0.105,0.2481
"186",185,0.6378,0.1095,0.2527
"187",186,0.6313,0.1104,0.2583
"188",187,0.6283,0.1119,0.2598
"189",188,0.6236,0.113,0.2634
"190",189,0.6174,0.1111,0.2715
"191",190,0.6118,0.1121,0.2761
"192",191,0.6064,0.1126,0.281
"193",192,0.6013,0.1116,0.2871
"194",193,0.5957,0.1146,0.2897
"195",194,0.5929,0.1162,0.2909
"196",195,0.5861,0.1174,0.2965
"197",196,0.578,0.122,0.3
"198",197,0.5716,0.1266,0.3018
"199",198,0.5585,0.1304,0.3111
"200",199,0.5528,0.1285,0.3187
"201",200,0.5445,0.1299,0.3256
