"","Generation","O","Y","B"
"70",69,0.6752,0.3125,0.0123
"71",70,0.6868,0.3,0.0132
"72",71,0.7049,0.2804,0.0147
"73",72,0.7182,0.2667,0.0151
"74",73,0.7306,0.2513,0.0181
"75",74,0.7388,0.2438,0.0174
"76",75,0.7439,0.2365,0.0196
"77",76,0.7586,0.2215,0.0199
"78",77,0.768,0.212,0.02
"79",78,0.7773,0.2011,0.0216
"80",79,0.7821,0.1961,0.0218
"81",80,0.7858,0.1902,0.024
"82",81,0.7907,0.1836,0.0257
"83",82,0.8043,0.1699,0.0258
"84",83,0.8161,0.1576,0.0263
"85",84,0.8197,0.152,0.0283
"86",85,0.831,0.1392,0.0298
"87",86,0.8397,0.129,0.0313
"88",87,0.8493,0.1187,0.032
"89",88,0.8546,0.1107,0.0347
"90",89,0.8584,0.1069,0.0347
"91",90,0.8615,0.1012,0.0373
"92",91,0.8586,0.1,0.0414
"93",92,0.8579,0.097,0.0451
"94",93,0.8625,0.0919,0.0456
"95",94,0.8645,0.0879,0.0476
"96",95,0.8647,0.0861,0.0492
"97",96,0.8711,0.0814,0.0475
"98",97,0.8726,0.0762,0.0512
"99",98,0.8718,0.076,0.0522
"100",99,0.8741,0.071,0.0549
"101",100,0.8759,0.0662,0.0579
"102",101,0.8725,0.0638,0.0637
"103",102,0.8754,0.0592,0.0654
"104",103,0.8735,0.0604,0.0661
"105",104,0.8734,0.0573,0.0693
"106",105,0.8736,0.0549,0.0715
"107",106,0.8687,0.0537,0.0776
"108",107,0.8697,0.0512,0.0791
"109",108,0.8699,0.0478,0.0823
"110",109,0.866,0.045,0.089
"111",110,0.8653,0.0419,0.0928
"112",111,0.8642,0.0405,0.0953
"113",112,0.861,0.0392,0.0998
"114",113,0.8581,0.0364,0.1055
"115",114,0.8508,0.0378,0.1114
"116",115,0.8459,0.0367,0.1174
"117",116,0.8418,0.0378,0.1204
"118",117,0.8364,0.0366,0.127
"119",118,0.8334,0.0348,0.1318
"120",119,0.8306,0.0375,0.1319
"121",120,0.8259,0.0383,0.1358
"122",121,0.8221,0.0402,0.1377
"123",122,0.8186,0.0411,0.1403
"124",123,0.8146,0.0422,0.1432
"125",124,0.8109,0.0416,0.1475
"126",125,0.8075,0.0413,0.1512
"127",126,0.8027,0.043,0.1543
"128",127,0.7978,0.0423,0.1599
"129",128,0.7961,0.0426,0.1613
"130",129,0.79,0.0423,0.1677
"131",130,0.7856,0.0402,0.1742
"132",131,0.7765,0.0358,0.1877
"133",132,0.7671,0.0341,0.1988
"134",133,0.7571,0.036,0.2069
"135",134,0.7567,0.036,0.2073
"136",135,0.7493,0.0351,0.2156
"137",136,0.7476,0.0351,0.2173
"138",137,0.7411,0.0366,0.2223
"139",138,0.7332,0.0374,0.2294
"140",139,0.7251,0.0383,0.2366
"141",140,0.7159,0.0399,0.2442
"142",141,0.7099,0.0402,0.2499
"143",142,0.7006,0.0433,0.2561
"144",143,0.6932,0.0461,0.2607
"145",144,0.6833,0.0465,0.2702
"146",145,0.6754,0.0497,0.2749
"147",146,0.6726,0.051,0.2764
"148",147,0.6654,0.0541,0.2805
"149",148,0.6617,0.0558,0.2825
"150",149,0.6502,0.0553,0.2945
"151",150,0.6345,0.0584,0.3071
"152",151,0.6271,0.0598,0.3131
"153",152,0.6125,0.0627,0.3248
"154",153,0.603,0.0649,0.3321
"155",154,0.5923,0.0672,0.3405
"156",155,0.5844,0.0698,0.3458
"157",156,0.5705,0.0722,0.3573
"158",157,0.5593,0.0777,0.363
"159",158,0.5559,0.0789,0.3652
"160",159,0.5423,0.0823,0.3754
"161",160,0.533,0.088,0.379
"162",161,0.517,0.0974,0.3856
"163",162,0.5066,0.1028,0.3906
"164",163,0.4998,0.1073,0.3929
"165",164,0.4959,0.1104,0.3937
"166",165,0.4865,0.1165,0.397
"167",166,0.477,0.124,0.399
"168",167,0.4693,0.1283,0.4024
"169",168,0.4577,0.1384,0.4039
"170",169,0.4463,0.1442,0.4095
"171",170,0.4335,0.1498,0.4167
"172",171,0.4227,0.1541,0.4232
"173",172,0.4148,0.1615,0.4237
"174",173,0.4083,0.1653,0.4264
"175",174,0.3997,0.1698,0.4305
"176",175,0.3943,0.1761,0.4296
"177",176,0.3901,0.179,0.4309
"178",177,0.3846,0.1839,0.4315
"179",178,0.3793,0.1903,0.4304
"180",179,0.3723,0.1936,0.4341
"181",180,0.3697,0.1989,0.4314
"182",181,0.3626,0.2018,0.4356
"183",182,0.3566,0.2054,0.438
"184",183,0.3485,0.2105,0.441
"185",184,0.3418,0.2143,0.4439
"186",185,0.3349,0.2161,0.449
"187",186,0.324,0.2237,0.4523
"188",187,0.3184,0.228,0.4536
"189",188,0.3192,0.2292,0.4516
"190",189,0.3121,0.2326,0.4553
"191",190,0.309,0.2345,0.4565
"192",191,0.3059,0.2366,0.4575
"193",192,0.3021,0.2375,0.4604
"194",193,0.2931,0.2417,0.4652
"195",194,0.2914,0.2422,0.4664
"196",195,0.2822,0.2435,0.4743
"197",196,0.2787,0.2458,0.4755
"198",197,0.2694,0.2501,0.4805
"199",198,0.266,0.2558,0.4782
"200",199,0.2599,0.2595,0.4806
"201",200,0.2543,0.2631,0.4826
