"","Generation","O","Y","B"
"1",0,0.3267,0.3379,0.3354
"2",1,0.3112,0.3438,0.345
"3",2,0.2941,0.3549,0.351
"4",3,0.2681,0.3682,0.3637
"5",4,0.2442,0.3782,0.3776
"6",5,0.227,0.3925,0.3805
"7",6,0.1991,0.4102,0.3907
"8",7,0.1799,0.4246,0.3955
"9",8,0.1594,0.4482,0.3924
"10",9,0.1434,0.4771,0.3795
"11",10,0.1248,0.4954,0.3798
"12",11,0.1101,0.523,0.3669
"13",12,0.0997,0.5473,0.353
"14",13,0.0859,0.5823,0.3318
"15",14,0.0771,0.618,0.3049
"16",15,0.068,0.6506,0.2814
"17",16,0.0628,0.6805,0.2567
"18",17,0.0563,0.7093,0.2344
"19",18,0.0498,0.7413,0.2089
"20",19,0.0471,0.7619,0.191
"21",20,0.0471,0.7818,0.1711
"22",21,0.0468,0.8066,0.1466
"23",22,0.0451,0.8319,0.123
"24",23,0.0441,0.846,0.1099
"25",24,0.0402,0.865,0.0948
"26",25,0.0418,0.8801,0.0781
"27",26,0.047,0.8871,0.0659
"28",27,0.0512,0.8936,0.0552
"29",28,0.0554,0.9019,0.0427
"30",29,0.0607,0.9027,0.0366
"31",30,0.0657,0.9045,0.0298
"32",31,0.0731,0.9017,0.0252
"33",32,0.0831,0.8955,0.0214
"34",33,0.0884,0.8935,0.0181
"35",34,0.1,0.8832,0.0168
"36",35,0.1048,0.8815,0.0137
"37",36,0.116,0.8746,0.0094
"38",37,0.125,0.8682,0.0068
"39",38,0.1383,0.8557,0.006
"40",39,0.1485,0.8464,0.0051
"41",40,0.1571,0.8393,0.0036
"42",41,0.1746,0.8223,0.0031
"43",42,0.1915,0.8052,0.0033
"44",43,0.2125,0.7846,0.0029
"45",44,0.2276,0.769,0.0034
"46",45,0.2445,0.7528,0.0027
"47",46,0.2687,0.7287,0.0026
"48",47,0.2824,0.7152,0.0024
"49",48,0.3036,0.6943,0.0021
"50",49,0.3287,0.6693,0.002
"51",50,0.3486,0.6496,0.0018
"52",51,0.3744,0.6244,0.0012
"53",52,0.3942,0.6046,0.0012
"54",53,0.4185,0.5806,9e-04
"55",54,0.4439,0.5556,5e-04
"56",55,0.465,0.5346,4e-04
"57",56,0.4846,0.515,4e-04
"58",57,0.4991,0.5004,5e-04
"59",58,0.5288,0.4708,4e-04
"60",59,0.5466,0.4532,2e-04
"61",60,0.574,0.4259,1e-04
"62",61,0.595,0.405,0
"63",62,0.6145,0.3855,0
"64",63,0.6312,0.3688,0
"65",64,0.6537,0.3463,0
"66",65,0.6748,0.3252,0
"67",66,0.6983,0.3017,0
"68",67,0.7133,0.2867,0
"69",68,0.7198,0.2802,0
"70",69,0.7371,0.2629,0
"71",70,0.7524,0.2476,0
"72",71,0.7661,0.2339,0
"73",72,0.7791,0.2209,0
"74",73,0.7936,0.2064,0
"75",74,0.8119,0.1881,0
"76",75,0.8271,0.1729,0
"77",76,0.8406,0.1594,0
"78",77,0.86,0.14,0
"79",78,0.8708,0.1292,0
"80",79,0.8757,0.1243,0
"81",80,0.8842,0.1158,0
"82",81,0.8986,0.1014,0
"83",82,0.9046,0.0954,0
"84",83,0.9129,0.0871,0
"85",84,0.9196,0.0804,0
"86",85,0.927,0.073,0
"87",86,0.9309,0.0691,0
"88",87,0.939,0.061,0
"89",88,0.9428,0.0572,0
"90",89,0.9492,0.0508,0
"91",90,0.9513,0.0487,0
"92",91,0.9546,0.0454,0
"93",92,0.9597,0.0403,0
"94",93,0.9612,0.0388,0
"95",94,0.9615,0.0385,0
"96",95,0.966,0.034,0
"97",96,0.9709,0.0291,0
"98",97,0.9727,0.0273,0
"99",98,0.9748,0.0252,0
"100",99,0.9782,0.0218,0
"101",100,0.9817,0.0183,0
"102",101,0.9844,0.0156,0
"103",102,0.9844,0.0156,0
"104",103,0.9857,0.0143,0
"105",104,0.9886,0.0114,0
"106",105,0.9888,0.0112,0
"107",106,0.9914,0.0086,0
"108",107,0.9919,0.0081,0
"109",108,0.993,0.007,0
"110",109,0.9937,0.0063,0
"111",110,0.9942,0.0058,0
"112",111,0.995,0.005,0
"113",112,0.9957,0.0043,0
"114",113,0.9965,0.0035,0
"115",114,0.9975,0.0025,0
"116",115,0.9984,0.0016,0
"117",116,0.9988,0.0012,0
"118",117,0.9992,8e-04,0
"119",118,0.9993,7e-04,0
"120",119,0.9994,6e-04,0
"121",120,0.9999,1e-04,0
"122",121,0.9999,1e-04,0
"123",122,0.9999,1e-04,0
"124",123,1,0,0
"125",124,1,0,0
"126",125,1,0,0
"127",126,1,0,0
"128",127,1,0,0
"129",128,1,0,0
"130",129,1,0,0
"131",130,1,0,0
"132",131,1,0,0
"133",132,1,0,0
"134",133,1,0,0
"135",134,1,0,0
"136",135,1,0,0
"137",136,1,0,0
"138",137,1,0,0
"139",138,1,0,0
"140",139,1,0,0
"141",140,1,0,0
"142",141,1,0,0
"143",142,1,0,0
"144",143,1,0,0
"145",144,1,0,0
"146",145,1,0,0
"147",146,1,0,0
