"","Generation","O","Y","B"
"1",0,0.337,0.3319,0.3311
"2",1,0.3302,0.3344,0.3354
"3",2,0.313,0.3406,0.3464
"4",3,0.2938,0.3494,0.3568
"5",4,0.2753,0.3605,0.3642
"6",5,0.2579,0.3711,0.371
"7",6,0.2351,0.3952,0.3697
"8",7,0.2201,0.41,0.3699
"9",8,0.2089,0.4241,0.367
"10",9,0.1906,0.4396,0.3698
"11",10,0.1707,0.46,0.3693
"12",11,0.1504,0.4812,0.3684
"13",12,0.14,0.5052,0.3548
"14",13,0.1281,0.5361,0.3358
"15",14,0.1188,0.5614,0.3198
"16",15,0.1099,0.5896,0.3005
"17",16,0.0978,0.6263,0.2759
"18",17,0.0899,0.6468,0.2633
"19",18,0.0832,0.6681,0.2487
"20",19,0.081,0.6774,0.2416
"21",20,0.0745,0.7006,0.2249
"22",21,0.0722,0.7183,0.2095
"23",22,0.0688,0.7378,0.1934
"24",23,0.0672,0.7607,0.1721
"25",24,0.0631,0.7773,0.1596
"26",25,0.0582,0.7947,0.1471
"27",26,0.0629,0.8039,0.1332
"28",27,0.0586,0.8224,0.119
"29",28,0.0559,0.8423,0.1018
"30",29,0.0551,0.8575,0.0874
"31",30,0.0561,0.8686,0.0753
"32",31,0.0579,0.8786,0.0635
"33",32,0.0604,0.8799,0.0597
"34",33,0.0611,0.8852,0.0537
"35",34,0.0675,0.8855,0.047
"36",35,0.0739,0.8857,0.0404
"37",36,0.0824,0.8812,0.0364
"38",37,0.0881,0.8817,0.0302
"39",38,0.0989,0.874,0.0271
"40",39,0.1085,0.8683,0.0232
"41",40,0.1221,0.8571,0.0208
"42",41,0.1337,0.8467,0.0196
"43",42,0.1453,0.8373,0.0174
"44",43,0.1529,0.8328,0.0143
"45",44,0.1614,0.8254,0.0132
"46",45,0.1694,0.8154,0.0152
"47",46,0.1845,0.8026,0.0129
"48",47,0.1999,0.7871,0.013
"49",48,0.216,0.7715,0.0125
"50",49,0.2299,0.7544,0.0157
"51",50,0.2448,0.7402,0.015
"52",51,0.2583,0.7268,0.0149
"53",52,0.278,0.7054,0.0166
"54",53,0.2912,0.692,0.0168
"55",54,0.307,0.6793,0.0137
"56",55,0.327,0.6595,0.0135
"57",56,0.3443,0.6417,0.014
"58",57,0.3678,0.6164,0.0158
"59",58,0.3849,0.6012,0.0139
"60",59,0.4122,0.5741,0.0137
"61",60,0.4333,0.5528,0.0139
"62",61,0.4552,0.5323,0.0125
"63",62,0.4746,0.5114,0.014
"64",63,0.4908,0.4953,0.0139
"65",64,0.5187,0.4675,0.0138
"66",65,0.5338,0.4515,0.0147
"67",66,0.5524,0.4347,0.0129
"68",67,0.5701,0.4183,0.0116
"69",68,0.5865,0.4026,0.0109
"70",69,0.602,0.3867,0.0113
"71",70,0.6155,0.3743,0.0102
"72",71,0.6393,0.3504,0.0103
"73",72,0.653,0.3358,0.0112
"74",73,0.6705,0.3178,0.0117
"75",74,0.6809,0.3072,0.0119
"76",75,0.6917,0.2956,0.0127
"77",76,0.709,0.2788,0.0122
"78",77,0.7226,0.2654,0.012
"79",78,0.7374,0.2511,0.0115
"80",79,0.7533,0.2351,0.0116
"81",80,0.7669,0.2218,0.0113
"82",81,0.7781,0.212,0.0099
"83",82,0.7934,0.1968,0.0098
"84",83,0.8025,0.1874,0.0101
"85",84,0.8133,0.1761,0.0106
"86",85,0.8268,0.1637,0.0095
"87",86,0.837,0.1528,0.0102
"88",87,0.8456,0.1447,0.0097
"89",88,0.8546,0.1353,0.0101
"90",89,0.8637,0.1253,0.011
"91",90,0.8733,0.1148,0.0119
"92",91,0.8764,0.111,0.0126
"93",92,0.8814,0.1053,0.0133
"94",93,0.8876,0.0982,0.0142
"95",94,0.8923,0.0931,0.0146
"96",95,0.8972,0.086,0.0168
"97",96,0.8993,0.0812,0.0195
"98",97,0.9031,0.077,0.0199
"99",98,0.9093,0.0705,0.0202
"100",99,0.9124,0.0675,0.0201
"101",100,0.9159,0.0635,0.0206
"102",101,0.9143,0.0646,0.0211
"103",102,0.9166,0.061,0.0224
"104",103,0.9178,0.0585,0.0237
"105",104,0.9156,0.0575,0.0269
"106",105,0.9152,0.0551,0.0297
"107",106,0.9129,0.0547,0.0324
"108",107,0.9174,0.0479,0.0347
"109",108,0.916,0.0468,0.0372
"110",109,0.9175,0.0439,0.0386
"111",110,0.9166,0.0432,0.0402
"112",111,0.9149,0.0436,0.0415
"113",112,0.9127,0.0429,0.0444
"114",113,0.9106,0.0427,0.0467
"115",114,0.9094,0.0413,0.0493
"116",115,0.9067,0.0403,0.053
"117",116,0.903,0.0403,0.0567
"118",117,0.9015,0.0393,0.0592
"119",118,0.9004,0.0377,0.0619
"120",119,0.8975,0.0388,0.0637
"121",120,0.8956,0.0376,0.0668
"122",121,0.8945,0.0374,0.0681
"123",122,0.8928,0.0368,0.0704
"124",123,0.8869,0.0401,0.073
"125",124,0.8876,0.041,0.0714
"126",125,0.882,0.0408,0.0772
"127",126,0.8802,0.0414,0.0784
"128",127,0.8782,0.046,0.0758
"129",128,0.8738,0.0474,0.0788
"130",129,0.8704,0.0475,0.0821
"131",130,0.8687,0.0462,0.0851
"132",131,0.8697,0.045,0.0853
"133",132,0.8708,0.043,0.0862
"134",133,0.8665,0.0437,0.0898
"135",134,0.8673,0.043,0.0897
"136",135,0.8664,0.0421,0.0915
"137",136,0.8668,0.0416,0.0916
"138",137,0.8659,0.0412,0.0929
"139",138,0.8636,0.0404,0.096
"140",139,0.8635,0.0359,0.1006
"141",140,0.863,0.0371,0.0999
"142",141,0.8639,0.0366,0.0995
"143",142,0.8593,0.0385,0.1022
"144",143,0.8551,0.0389,0.106
"145",144,0.8539,0.043,0.1031
"146",145,0.8541,0.045,0.1009
"147",146,0.8493,0.0447,0.106
"148",147,0.8455,0.0454,0.1091
"149",148,0.8453,0.046,0.1087
"150",149,0.8444,0.0476,0.108
"151",150,0.8447,0.0503,0.105
"152",151,0.8459,0.0505,0.1036
"153",152,0.843,0.0534,0.1036
"154",153,0.8413,0.0542,0.1045
"155",154,0.8378,0.0561,0.1061
"156",155,0.8365,0.0534,0.1101
"157",156,0.8387,0.0523,0.109
"158",157,0.837,0.0521,0.1109
"159",158,0.8355,0.0523,0.1122
"160",159,0.8337,0.0517,0.1146
"161",160,0.8305,0.0524,0.1171
"162",161,0.8315,0.0522,0.1163
"163",162,0.8297,0.0527,0.1176
"164",163,0.8253,0.0514,0.1233
"165",164,0.8224,0.0523,0.1253
"166",165,0.8135,0.0505,0.136
"167",166,0.8126,0.0486,0.1388
"168",167,0.8116,0.0457,0.1427
"169",168,0.8116,0.0463,0.1421
"170",169,0.8058,0.0471,0.1471
"171",170,0.8066,0.0446,0.1488
"172",171,0.8058,0.0459,0.1483
"173",172,0.8044,0.0453,0.1503
"174",173,0.7974,0.0472,0.1554
"175",174,0.7946,0.0479,0.1575
"176",175,0.785,0.0481,0.1669
"177",176,0.7789,0.05,0.1711
"178",177,0.7735,0.0497,0.1768
"179",178,0.7715,0.0527,0.1758
"180",179,0.7594,0.0531,0.1875
"181",180,0.7544,0.0545,0.1911
"182",181,0.7487,0.0558,0.1955
"183",182,0.7427,0.055,0.2023
"184",183,0.7348,0.054,0.2112
"185",184,0.7231,0.0571,0.2198
"186",185,0.7153,0.058,0.2267
"187",186,0.7095,0.0545,0.236
"188",187,0.7045,0.0545,0.241
"189",188,0.7003,0.0535,0.2462
"190",189,0.696,0.0536,0.2504
"191",190,0.688,0.055,0.257
"192",191,0.6833,0.0544,0.2623
"193",192,0.6826,0.0547,0.2627
"194",193,0.6762,0.0572,0.2666
"195",194,0.6681,0.0588,0.2731
"196",195,0.665,0.0586,0.2764
"197",196,0.6576,0.06,0.2824
"198",197,0.654,0.0609,0.2851
"199",198,0.6456,0.0642,0.2902
"200",199,0.639,0.0652,0.2958
"201",200,0.6291,0.0665,0.3044
