"","Generation","strategy","prob","freq_media","freq_sd"
"128",42,"O",0,0.332216,0.0182735704715247
"129",42,"Y",0,0.334909,0.0206199427592304
"130",43,"B",0,0.332456,0.0198649496919229
"131",43,"O",0,0.331755,0.0174982214103392
"132",43,"Y",0,0.335789,0.0220974969787818
"133",44,"B",0,0.331649,0.0178478728325385
"134",44,"O",0,0.33215,0.0175895027235168
"135",44,"Y",0,0.336201,0.0210636241329967
"136",45,"B",0,0.332054,0.016713597077611
"137",45,"O",0,0.332585,0.0178339783230855
"138",45,"Y",0,0.335361,0.0196971304632134
"139",46,"B",0,0.332379,0.0152351752417379
"140",46,"O",0,0.332685,0.0181993582692946
"141",46,"Y",0,0.334936,0.0185216254713513
"142",47,"B",0,0.331842,0.0148977401852181
"143",47,"O",0,0.333615,0.0196000740825234
"144",47,"Y",0,0.334543,0.0177835712119502
"145",48,"B",0,0.331392,0.0159708995464636
"146",48,"O",0,0.334347,0.020471125044952
"147",48,"Y",0,0.334261,0.0165673153644107
"148",49,"B",0,0.33093,0.0179409722381059
"149",49,"O",0,0.334811,0.0193275325414657
"150",49,"Y",0,0.334259,0.0147376594156096
"151",50,"B",0,0.331326,0.0196072323288107
"152",50,"O",0,0.333965,0.0188450050987448
"153",50,"Y",0,0.334709,0.0159469708025624
"154",51,"B",0,0.331621,0.019137399499304
"155",51,"O",0,0.333492,0.0185853351551239
"156",51,"Y",0,0.334887,0.0177585867976735
"157",52,"B",0,0.332378,0.0177381149853169
"158",52,"O",0,0.332457,0.0186419493009013
"159",52,"Y",0,0.335165,0.018453985225611
"160",53,"B",0,0.33304,0.0174228805791915
"161",53,"O",0,0.332571,0.0188076832301283
"162",53,"Y",0,0.334389,0.0177597655310303
"163",54,"B",0,0.332667,0.017773593254368
"164",54,"O",0,0.332826,0.0183307856080993
"165",54,"Y",0,0.334507,0.0169614491888476
"166",55,"B",0,0.332673,0.0184588313702562
"167",55,"O",0,0.333303,0.0182275928861779
"168",55,"Y",0,0.334024,0.017850734189694
"169",56,"B",0,0.332403,0.01936628568446
"170",56,"O",0,0.333577,0.019544235529287
"171",56,"Y",0,0.33402,0.0190377774358503
"172",57,"B",0,0.332092,0.0206050875349568
"173",57,"O",0,0.333797,0.0204622710460896
"174",57,"Y",0,0.334111,0.0189773756581011
"175",58,"B",0,0.330933,0.0208484723418743
"176",58,"O",0,0.33411,0.0197132499152784
"177",58,"Y",0,0.334957,0.0186803751341218
"178",59,"B",0,0.331134,0.0196739699844616
"179",59,"O",0,0.332995,0.0178635760273482
"180",59,"Y",0,0.335871,0.0188321468921007
"181",60,"B",0,0.332015,0.0168719262071464
"182",60,"O",0,0.332298,0.0172888530679175
"183",60,"Y",0,0.335687,0.0187284996190244
"184",61,"B",0,0.332957,0.0150131743828714
"185",61,"O",0,0.331498,0.0178718218478592
"186",61,"Y",0,0.335545,0.017078010996482
"187",62,"B",0,0.334333,0.0152655885222055
"188",62,"O",0,0.330969,0.0177627387493818
"189",62,"Y",0,0.334698,0.0157701481196966
"190",63,"B",0,0.334808,0.0167687641317138
"191",63,"O",0,0.331642,0.0180378232241772
"192",63,"Y",0,0.33355,0.0162471784652231
"193",64,"B",0,0.334843,0.017698971350581
"194",64,"O",0,0.332329,0.0197893670817171
"195",64,"Y",0,0.332828,0.0175472066325686
"196",65,"B",0,0.33354,0.0182603948533984
"197",65,"O",0,0.33313,0.0211297458956837
"198",65,"Y",0,0.33333,0.0189531826169942
"199",66,"B",0,0.331716,0.0196169361995849
"200",66,"O",0,0.333034,0.0207320092142707
"201",66,"Y",0,0.33525,0.0191697441534594
"202",67,"B",0,0.330815,0.0186116688443492
"203",67,"O",0,0.33231,0.0185866113429028
"204",67,"Y",0,0.336875,0.0190730407601511
"205",68,"B",0,0.330942,0.0170726858467027
"206",68,"O",0,0.331003,0.0186393276800328
"207",68,"Y",0,0.338055,0.0188401858008381
"208",69,"B",0,0.330709,0.0172784626549115
"209",69,"O",0,0.330478,0.019100619166018
"210",69,"Y",0,0.338813,0.0170295859899734
"211",70,"B",0,0.331667,0.0191471286715172
"212",70,"O",0,0.329881,0.0178057231464402
"213",70,"Y",0,0.338452,0.0165734208535196
"214",71,"B",0,0.332459,0.0197831838344151
"215",71,"O",0,0.329446,0.0164815380031566
"216",71,"Y",0,0.338095,0.0181432090698844
"217",72,"B",0,0.332369,0.0175558657784891
"218",72,"O",0,0.33027,0.0161658668968061
"219",72,"Y",0,0.337361,0.0188853152026391
"220",73,"B",0,0.332511,0.0170285553104072
"221",73,"O",0,0.331216,0.0182087320599849
"222",73,"Y",0,0.336273,0.0181519281609309
"223",74,"B",0,0.332548,0.0183131706206713
"224",74,"O",0,0.332343,0.0187182310255877
"225",74,"Y",0,0.335109,0.0175165035888958
"226",75,"B",0,0.332691,0.0190109649115632
"227",75,"O",0,0.331781,0.0178810813346668
"228",75,"Y",0,0.335528,0.0179993719306811
"229",76,"B",0,0.33218,0.0176488131629469
"230",76,"O",0,0.33183,0.0169025459800014
"231",76,"Y",0,0.33599,0.0186459164971905
"232",77,"B",0,0.331652,0.0177471094815323
"233",77,"O",0,0.331881,0.0179332527597604
"234",77,"Y",0,0.336467,0.0189111962721676
"235",78,"B",0,0.332689,0.0181367415190627
"236",78,"O",0,0.33092,0.0172913243850753
"237",78,"Y",0,0.336391,0.0177149887742761
"238",79,"B",0,0.333672,0.0181230980471961
"239",79,"O",0,0.329699,0.0162363384375476
"240",79,"Y",0,0.336629,0.0174963563017671
"241",80,"B",0,0.334235,0.0175522330157272
"242",80,"O",0,0.329395,0.0167399200787347
"243",80,"Y",0,0.33637,0.0183814217803375
"244",81,"B",0,0.334277,0.017648629185328
"245",81,"O",0,0.33036,0.0185533410642521
"246",81,"Y",0,0.335363,0.018295269880491
"247",82,"B",0,0.334475,0.0191974660312293
"248",82,"O",0,0.33107,0.0182950647426948
"249",82,"Y",0,0.334455,0.0170916092296953
"250",83,"B",0,0.334446,0.0196121247799375
"251",83,"O",0,0.331839,0.0165317380400931
"252",83,"Y",0,0.333715,0.0167063429253501
"253",84,"B",0,0.333355,0.0184396168533126
"254",84,"O",0,0.332602,0.0165824903394691
"255",84,"Y",0,0.334043,0.0177210156297402
"256",85,"B",0,0.332697,0.0178479688174619
"257",85,"O",0,0.333726,0.0178049625360204
"258",85,"Y",0,0.333577,0.0184247245775229
"259",86,"B",0,0.332214,0.0186599393721881
"260",86,"O",0,0.333963,0.0187312824014812
"261",86,"Y",0,0.333823,0.0177291340152105
"262",87,"B",0,0.33233,0.019444640403053
"263",87,"O",0,0.333858,0.0174663033735062
"264",87,"Y",0,0.333812,0.0174180405721693
"265",88,"B",0,0.332503,0.0194060047720318
"266",88,"O",0,0.333196,0.0167686752215811
"267",88,"Y",0,0.334301,0.0173358476905952
"268",89,"B",0,0.332899,0.0192911268397539
"269",89,"O",0,0.332845,0.0179992725722823
"270",89,"Y",0,0.334256,0.0181098796631601
"271",90,"B",0,0.333852,0.0195283501762453
"272",90,"O",0,0.332756,0.0187563286020016
"273",90,"Y",0,0.333392,0.0183441548227662
"274",91,"B",0,0.334776,0.0190263725529921
"275",91,"O",0,0.33291,0.018754735428955
"276",91,"Y",0,0.332314,0.0182353193755216
"277",92,"B",0,0.334761,0.0186856121119968
"278",92,"O",0,0.333638,0.0178973040123112
"279",92,"Y",0,0.331601,0.0183944902543444
"280",93,"B",0,0.334256,0.0172808139071321
"281",93,"O",0,0.334143,0.0168506347031496
"282",93,"Y",0,0.331601,0.0187311844718152
"283",94,"B",0,0.334388,0.0166780644663412
"284",94,"O",0,0.33386,0.0173818609737016
"285",94,"Y",0,0.331752,0.0181692296218223
"286",95,"B",0,0.333611,0.0182161926800738
"287",95,"O",0,0.333168,0.0175548081416143
"288",95,"Y",0,0.333221,0.0180817855502953
"289",96,"B",0,0.334348,0.0187927209205043
"290",96,"O",0,0.332326,0.0178885529675468
"291",96,"Y",0,0.333326,0.018086624445661
"292",97,"B",0,0.335548,0.0190318578210645
"293",97,"O",0,0.331726,0.0191073079255456
"294",97,"Y",0,0.332726,0.0184851817257592
"295",98,"B",0,0.336668,0.0195266193860193
"296",98,"O",0,0.330599,0.0195837672163411
"297",98,"Y",0,0.332733,0.0180753141275077
"298",99,"B",0,0.336827,0.0196743583058629
"299",99,"O",0,0.330404,0.0191972531705171
"300",99,"Y",0,0.332769,0.0179708950722264
"301",100,"B",0,0.337568,0.0198740777309682
"302",100,"O",0,0.33049,0.0189336561005352
"303",100,"Y",0,0.331942,0.0173663158226644
"304",101,"B",0,0.33771,0.0186685794474528
"305",101,"O",0,0.331216,0.0179539968820428
"306",101,"Y",0,0.331074,0.0160365152767745
"307",102,"B",0,0.337217,0.0184869271583348
"308",102,"O",0,0.332256,0.0168370582137418
"309",102,"Y",0,0.330527,0.0153116239926707
"310",103,"B",0,0.33593,0.0185597070901652
"311",103,"O",0,0.332856,0.0161953623490233
"312",103,"Y",0,0.331214,0.015707201076467
"313",104,"B",0,0.335202,0.0179934835566949
"314",104,"O",0,0.332888,0.0161811667556996
"315",104,"Y",0,0.33191,0.0172728519400073
"316",105,"B",0,0.334732,0.0173811687254519
"317",105,"O",0,0.333221,0.0179078070836564
"318",105,"Y",0,0.332047,0.017676375005451
"319",106,"B",0,0.334505,0.0181741651191404
"320",106,"O",0,0.333221,0.0185551065420783
"321",106,"Y",0,0.332274,0.017069120443868
"322",107,"B",0,0.33474,0.0183540709160643
"323",107,"O",0,0.332703,0.0181728427366583
"324",107,"Y",0,0.332557,0.0168774384994593
"325",108,"B",0,0.333995,0.0183793327881448
"326",108,"O",0,0.333063,0.0179350604947264
"327",108,"Y",0,0.332942,0.0172387640467229
"328",109,"B",0,0.333385,0.0190346965228546
"329",109,"O",0,0.333567,0.0177896125348872
"330",109,"Y",0,0.333048,0.0173083297515352
"331",110,"B",0,0.333151,0.0201373390305751
"332",110,"O",0,0.333913,0.0175069663190677
"333",110,"Y",0,0.332936,0.0166449587114252
"334",111,"B",0,0.333264,0.0198482450691045
"335",111,"O",0,0.33296,0.0165637367081638
"336",111,"Y",0,0.333776,0.0171647696509949
"337",112,"B",0,0.333225,0.0191259745906033
"338",112,"O",0,0.33266,0.0164510415377498
"339",112,"Y",0,0.334115,0.0184080207320811
"340",113,"B",0,0.333109,0.0180236718363558
"341",113,"O",0,0.332924,0.0174150122166208
"342",113,"Y",0,0.333967,0.0194673051732147
"343",114,"B",0,0.333064,0.0176391238702236
"344",114,"O",0,0.333528,0.0188715063928493
"345",114,"Y",0,0.333408,0.0191284899370736
