"","sim","Generation","strategy","freq","prob","freq_0_O","freq_0_Y","freq_0_B","neighbors","devide"
"50","1",16,"Y",0.347,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"51","1",16,"B",0.3102,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"52","1",17,"O",0.3344,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"53","1",17,"Y",0.3554,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"54","1",17,"B",0.3102,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"55","1",18,"O",0.3335,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"56","1",18,"Y",0.349,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"57","1",18,"B",0.3175,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"58","1",19,"O",0.3362,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"59","1",19,"Y",0.3395,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"60","1",19,"B",0.3243,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"61","1",20,"O",0.3364,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"62","1",20,"Y",0.3313,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"63","1",20,"B",0.3323,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"64","1",21,"O",0.3282,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"65","1",21,"Y",0.3275,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"66","1",21,"B",0.3443,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"67","1",22,"O",0.3409,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"68","1",22,"Y",0.3219,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"69","1",22,"B",0.3372,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"70","1",23,"O",0.3542,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"71","1",23,"Y",0.3158,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"72","1",23,"B",0.33,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"73","1",24,"O",0.3601,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"74","1",24,"Y",0.3151,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"75","1",24,"B",0.3248,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"76","1",25,"O",0.3565,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"77","1",25,"Y",0.3314,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"78","1",25,"B",0.3121,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"79","1",26,"O",0.3396,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"80","1",26,"Y",0.354,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"81","1",26,"B",0.3064,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"82","1",27,"O",0.3242,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"83","1",27,"Y",0.3772,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"84","1",27,"B",0.2986,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"85","1",28,"O",0.3187,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"86","1",28,"Y",0.3895,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"87","1",28,"B",0.2918,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"88","1",29,"O",0.3138,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"89","1",29,"Y",0.3819,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"90","1",29,"B",0.3043,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"91","1",30,"O",0.3089,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"92","1",30,"Y",0.3627,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"93","1",30,"B",0.3284,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"94","1",31,"O",0.3026,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"95","1",31,"Y",0.348,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"96","1",31,"B",0.3494,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"97","1",32,"O",0.2976,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"98","1",32,"Y",0.3297,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"99","1",32,"B",0.3727,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"100","1",33,"O",0.3126,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"101","1",33,"Y",0.3135,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"102","1",33,"B",0.3739,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"103","1",34,"O",0.3324,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"104","1",34,"Y",0.2976,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"105","1",34,"B",0.37,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"106","1",35,"O",0.3456,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"107","1",35,"Y",0.2977,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"108","1",35,"B",0.3567,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"109","1",36,"O",0.3544,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"110","1",36,"Y",0.3047,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"111","1",36,"B",0.3409,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"112","1",37,"O",0.3625,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"113","1",37,"Y",0.3148,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"114","1",37,"B",0.3227,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"115","1",38,"O",0.3652,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"116","1",38,"Y",0.3238,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"117","1",38,"B",0.311,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"118","1",39,"O",0.3596,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"119","1",39,"Y",0.3306,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"120","1",39,"B",0.3098,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"121","1",40,"O",0.3512,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"122","1",40,"Y",0.3386,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"123","1",40,"B",0.3102,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"124","1",41,"O",0.3378,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"125","1",41,"Y",0.3497,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"126","1",41,"B",0.3125,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"127","1",42,"O",0.3233,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"128","1",42,"Y",0.3567,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"129","1",42,"B",0.32,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"130","1",43,"O",0.3184,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"131","1",43,"Y",0.3567,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"132","1",43,"B",0.3249,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"133","1",44,"O",0.3151,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"134","1",44,"Y",0.3663,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"135","1",44,"B",0.3186,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"136","1",45,"O",0.3133,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"137","1",45,"Y",0.3696,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"138","1",45,"B",0.3171,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"139","1",46,"O",0.3117,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"140","1",46,"Y",0.3702,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"141","1",46,"B",0.3181,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"142","1",47,"O",0.3007,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"143","1",47,"Y",0.3731,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"144","1",47,"B",0.3262,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"145","1",48,"O",0.2945,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"146","1",48,"Y",0.3628,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"147","1",48,"B",0.3427,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"148","1",49,"O",0.3009,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"149","1",49,"Y",0.3558,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"150","1",49,"B",0.3433,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"151","1",50,"O",0.3104,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"152","1",50,"Y",0.3366,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"153","1",50,"B",0.353,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"154","1",51,"O",0.3205,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"155","1",51,"Y",0.3213,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"156","1",51,"B",0.3582,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"157","1",52,"O",0.3231,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"158","1",52,"Y",0.3184,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"159","1",52,"B",0.3585,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"160","1",53,"O",0.3262,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"161","1",53,"Y",0.3188,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"162","1",53,"B",0.355,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"163","1",54,"O",0.3411,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"164","1",54,"Y",0.3234,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"165","1",54,"B",0.3355,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"166","1",55,"O",0.3468,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"167","1",55,"Y",0.3417,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"168","1",55,"B",0.3115,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"169","1",56,"O",0.3451,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"170","1",56,"Y",0.3554,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"171","1",56,"B",0.2995,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"172","1",57,"O",0.333,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"173","1",57,"Y",0.3662,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"174","1",57,"B",0.3008,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"175","1",58,"O",0.3177,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"176","1",58,"Y",0.3684,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"177","1",58,"B",0.3139,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"178","1",59,"O",0.3098,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"179","1",59,"Y",0.355,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"180","1",59,"B",0.3352,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"181","1",60,"O",0.3082,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"182","1",60,"Y",0.3322,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"183","1",60,"B",0.3596,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"184","1",61,"O",0.3162,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"185","1",61,"Y",0.311,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"186","1",61,"B",0.3728,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"187","1",62,"O",0.3223,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"188","1",62,"Y",0.2968,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"189","1",62,"B",0.3809,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"190","1",63,"O",0.3376,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"191","1",63,"Y",0.2943,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"192","1",63,"B",0.3681,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"193","1",64,"O",0.3478,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"194","1",64,"Y",0.302,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"195","1",64,"B",0.3502,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"196","1",65,"O",0.3464,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"197","1",65,"Y",0.3154,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"198","1",65,"B",0.3382,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"199","1",66,"O",0.3438,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"200","1",66,"Y",0.3325,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"201","1",66,"B",0.3237,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"202","1",67,"O",0.3379,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"203","1",67,"Y",0.3391,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"204","1",67,"B",0.323,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"205","1",68,"O",0.3286,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"206","1",68,"Y",0.3467,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"207","1",68,"B",0.3247,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"208","1",69,"O",0.317,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"209","1",69,"Y",0.342,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"210","1",69,"B",0.341,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"211","1",70,"O",0.3202,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"212","1",70,"Y",0.3343,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"213","1",70,"B",0.3455,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"214","1",71,"O",0.3302,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"215","1",71,"Y",0.3231,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"216","1",71,"B",0.3467,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"217","1",72,"O",0.3426,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"218","1",72,"Y",0.3167,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"219","1",72,"B",0.3407,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"220","1",73,"O",0.3532,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"221","1",73,"Y",0.3214,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"222","1",73,"B",0.3254,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"223","1",74,"O",0.3466,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"224","1",74,"Y",0.3339,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"225","1",74,"B",0.3195,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"226","1",75,"O",0.3347,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"227","1",75,"Y",0.3516,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"228","1",75,"B",0.3137,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"229","1",76,"O",0.3225,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"230","1",76,"Y",0.3657,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"231","1",76,"B",0.3118,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"232","1",77,"O",0.3261,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"233","1",77,"Y",0.3564,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"234","1",77,"B",0.3175,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"235","1",78,"O",0.3252,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"236","1",78,"Y",0.3512,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"237","1",78,"B",0.3236,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"238","1",79,"O",0.325,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"239","1",79,"Y",0.3409,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"240","1",79,"B",0.3341,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"241","1",80,"O",0.3284,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"242","1",80,"Y",0.3265,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"243","1",80,"B",0.3451,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"244","1",81,"O",0.3331,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"245","1",81,"Y",0.3112,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"246","1",81,"B",0.3557,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"247","1",82,"O",0.3395,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"248","1",82,"Y",0.3159,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"249","1",82,"B",0.3446,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"250","1",83,"O",0.3391,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
"251","1",83,"Y",0.3273,0.25,0.333333333333333,0.333333333333333,0.333333333333333,"homogenous","FALSE"
