"","Generation","O","Y","B"
"85",84,0.7241,0.2323,0.0436
"86",85,0.7287,0.2263,0.045
"87",86,0.737,0.2185,0.0445
"88",87,0.7478,0.2059,0.0463
"89",88,0.7592,0.1925,0.0483
"90",89,0.7698,0.1826,0.0476
"91",90,0.7761,0.1769,0.047
"92",91,0.7781,0.1741,0.0478
"93",92,0.7824,0.1664,0.0512
"94",93,0.7831,0.1629,0.054
"95",94,0.7851,0.1573,0.0576
"96",95,0.7889,0.1502,0.0609
"97",96,0.7868,0.1505,0.0627
"98",97,0.7818,0.1519,0.0663
"99",98,0.7857,0.1454,0.0689
"100",99,0.7866,0.1404,0.073
"101",100,0.7842,0.1386,0.0772
"102",101,0.7841,0.1314,0.0845
"103",102,0.7835,0.1288,0.0877
"104",103,0.7813,0.1259,0.0928
"105",104,0.7799,0.1269,0.0932
"106",105,0.7817,0.1218,0.0965
"107",106,0.7843,0.1197,0.096
"108",107,0.7847,0.1198,0.0955
"109",108,0.7824,0.1194,0.0982
"110",109,0.7819,0.1142,0.1039
"111",110,0.7779,0.1164,0.1057
"112",111,0.7755,0.1155,0.109
"113",112,0.768,0.1172,0.1148
"114",113,0.766,0.1147,0.1193
"115",114,0.7607,0.1155,0.1238
"116",115,0.7564,0.1149,0.1287
"117",116,0.7551,0.1214,0.1235
"118",117,0.7483,0.1225,0.1292
"119",118,0.7401,0.1275,0.1324
"120",119,0.7372,0.1309,0.1319
"121",120,0.7372,0.1328,0.13
"122",121,0.7343,0.1361,0.1296
"123",122,0.7263,0.1395,0.1342
"124",123,0.7211,0.1409,0.138
"125",124,0.717,0.1422,0.1408
"126",125,0.7113,0.1423,0.1464
"127",126,0.7064,0.1422,0.1514
"128",127,0.7001,0.145,0.1549
"129",128,0.6908,0.148,0.1612
"130",129,0.6855,0.1516,0.1629
"131",130,0.6809,0.1533,0.1658
"132",131,0.6732,0.1563,0.1705
"133",132,0.6739,0.1539,0.1722
"134",133,0.6692,0.1553,0.1755
"135",134,0.6642,0.158,0.1778
"136",135,0.6564,0.1595,0.1841
"137",136,0.6496,0.1602,0.1902
"138",137,0.6435,0.1607,0.1958
"139",138,0.6341,0.1646,0.2013
"140",139,0.6254,0.1664,0.2082
"141",140,0.6169,0.171,0.2121
"142",141,0.6153,0.1698,0.2149
"143",142,0.6038,0.1728,0.2234
"144",143,0.5965,0.1752,0.2283
"145",144,0.5927,0.176,0.2313
"146",145,0.5878,0.1757,0.2365
"147",146,0.582,0.1818,0.2362
"148",147,0.5722,0.1858,0.242
"149",148,0.5608,0.1925,0.2467
"150",149,0.5578,0.1957,0.2465
"151",150,0.5562,0.1944,0.2494
"152",151,0.5522,0.1957,0.2521
"153",152,0.5417,0.2011,0.2572
"154",153,0.5383,0.2019,0.2598
"155",154,0.5323,0.2046,0.2631
"156",155,0.5295,0.2067,0.2638
"157",156,0.5185,0.2068,0.2747
"158",157,0.5126,0.2092,0.2782
"159",158,0.5037,0.2123,0.284
"160",159,0.4926,0.215,0.2924
"161",160,0.4804,0.2183,0.3013
"162",161,0.4681,0.2258,0.3061
"163",162,0.4599,0.229,0.3111
"164",163,0.4487,0.231,0.3203
"165",164,0.4424,0.2323,0.3253
"166",165,0.4326,0.229,0.3384
"167",166,0.4246,0.2334,0.342
"168",167,0.4138,0.2381,0.3481
"169",168,0.408,0.237,0.355
"170",169,0.4054,0.2417,0.3529
"171",170,0.4042,0.2413,0.3545
"172",171,0.3985,0.2447,0.3568
"173",172,0.3907,0.2502,0.3591
"174",173,0.385,0.2585,0.3565
"175",174,0.3755,0.2624,0.3621
"176",175,0.3676,0.2667,0.3657
"177",176,0.3563,0.2722,0.3715
"178",177,0.339,0.2812,0.3798
"179",178,0.3309,0.2857,0.3834
"180",179,0.3272,0.2911,0.3817
"181",180,0.3224,0.2977,0.3799
"182",181,0.3177,0.3102,0.3721
"183",182,0.3071,0.3255,0.3674
"184",183,0.3038,0.3317,0.3645
"185",184,0.2989,0.3446,0.3565
"186",185,0.2897,0.3552,0.3551
"187",186,0.2829,0.3676,0.3495
"188",187,0.271,0.3809,0.3481
"189",188,0.2602,0.4019,0.3379
"190",189,0.2475,0.4195,0.333
"191",190,0.241,0.4278,0.3312
"192",191,0.2373,0.4314,0.3313
"193",192,0.2301,0.4395,0.3304
"194",193,0.2224,0.4489,0.3287
"195",194,0.217,0.4568,0.3262
"196",195,0.2083,0.4644,0.3273
"197",196,0.2001,0.4743,0.3256
"198",197,0.1958,0.4762,0.328
"199",198,0.1895,0.4853,0.3252
"200",199,0.1848,0.5005,0.3147
"201",200,0.179,0.5078,0.3132
