"","Generation","O","Y","B"
"102",101,0.8833,0.0775,0.0392
"103",102,0.888,0.0709,0.0411
"104",103,0.89,0.0674,0.0426
"105",104,0.8901,0.0661,0.0438
"106",105,0.8903,0.0618,0.0479
"107",106,0.8892,0.0596,0.0512
"108",107,0.8874,0.058,0.0546
"109",108,0.892,0.0547,0.0533
"110",109,0.8928,0.0515,0.0557
"111",110,0.8908,0.0543,0.0549
"112",111,0.8925,0.0531,0.0544
"113",112,0.8961,0.0492,0.0547
"114",113,0.8966,0.0492,0.0542
"115",114,0.8945,0.0488,0.0567
"116",115,0.8927,0.0528,0.0545
"117",116,0.8944,0.0489,0.0567
"118",117,0.8952,0.0462,0.0586
"119",118,0.8904,0.0503,0.0593
"120",119,0.8896,0.0512,0.0592
"121",120,0.8896,0.0519,0.0585
"122",121,0.8898,0.0533,0.0569
"123",122,0.8917,0.0545,0.0538
"124",123,0.8849,0.0613,0.0538
"125",124,0.8836,0.0627,0.0537
"126",125,0.8834,0.0647,0.0519
"127",126,0.8803,0.0662,0.0535
"128",127,0.8763,0.0639,0.0598
"129",128,0.8753,0.0626,0.0621
"130",129,0.8725,0.0619,0.0656
"131",130,0.871,0.0616,0.0674
"132",131,0.8713,0.0613,0.0674
"133",132,0.8701,0.0612,0.0687
"134",133,0.8723,0.0622,0.0655
"135",134,0.8668,0.063,0.0702
"136",135,0.8647,0.0629,0.0724
"137",136,0.8624,0.0647,0.0729
"138",137,0.8612,0.0641,0.0747
"139",138,0.86,0.0606,0.0794
"140",139,0.8605,0.0589,0.0806
"141",140,0.8587,0.059,0.0823
"142",141,0.8558,0.0591,0.0851
"143",142,0.8531,0.0611,0.0858
"144",143,0.8513,0.059,0.0897
"145",144,0.8479,0.0606,0.0915
"146",145,0.843,0.0633,0.0937
"147",146,0.8418,0.0653,0.0929
"148",147,0.8404,0.064,0.0956
"149",148,0.8386,0.0624,0.099
"150",149,0.8346,0.0681,0.0973
"151",150,0.8357,0.0695,0.0948
"152",151,0.8354,0.0686,0.096
"153",152,0.8339,0.0698,0.0963
"154",153,0.8359,0.0686,0.0955
"155",154,0.8343,0.066,0.0997
"156",155,0.8337,0.0677,0.0986
"157",156,0.8331,0.0705,0.0964
"158",157,0.8288,0.0732,0.098
"159",158,0.8296,0.0706,0.0998
"160",159,0.8301,0.0697,0.1002
"161",160,0.8229,0.0726,0.1045
"162",161,0.8188,0.0736,0.1076
"163",162,0.8119,0.0765,0.1116
"164",163,0.8093,0.0767,0.114
"165",164,0.8076,0.078,0.1144
"166",165,0.8062,0.0789,0.1149
"167",166,0.8043,0.0784,0.1173
"168",167,0.8035,0.0798,0.1167
"169",168,0.7976,0.0835,0.1189
"170",169,0.7957,0.085,0.1193
"171",170,0.7925,0.0859,0.1216
"172",171,0.7871,0.0886,0.1243
"173",172,0.785,0.089,0.126
"174",173,0.7774,0.0935,0.1291
"175",174,0.7745,0.0949,0.1306
"176",175,0.7729,0.0949,0.1322
"177",176,0.7657,0.0999,0.1344
"178",177,0.7562,0.1029,0.1409
"179",178,0.7517,0.1029,0.1454
"180",179,0.7423,0.1079,0.1498
"181",180,0.7366,0.1077,0.1557
"182",181,0.7265,0.1095,0.164
"183",182,0.7244,0.1098,0.1658
"184",183,0.7223,0.1134,0.1643
"185",184,0.7164,0.1134,0.1702
"186",185,0.7102,0.1153,0.1745
"187",186,0.7057,0.1169,0.1774
"188",187,0.7005,0.119,0.1805
"189",188,0.7011,0.1215,0.1774
"190",189,0.6973,0.1212,0.1815
"191",190,0.6946,0.1248,0.1806
"192",191,0.6901,0.1262,0.1837
"193",192,0.6872,0.126,0.1868
"194",193,0.681,0.1276,0.1914
"195",194,0.6777,0.1255,0.1968
"196",195,0.6707,0.1247,0.2046
"197",196,0.6625,0.122,0.2155
"198",197,0.6569,0.121,0.2221
"199",198,0.6529,0.1201,0.227
"200",199,0.6484,0.1203,0.2313
"201",200,0.6425,0.1216,0.2359
