"","Generation","O","Y","B"
"1",0,0.3311,0.331,0.3379
"2",1,0.3257,0.3311,0.3432
"3",2,0.3038,0.3322,0.364
"4",3,0.2882,0.3397,0.3721
"5",4,0.2681,0.3556,0.3763
"6",5,0.2469,0.3654,0.3877
"7",6,0.227,0.3867,0.3863
"8",7,0.2126,0.3947,0.3927
"9",8,0.1945,0.4015,0.404
"10",9,0.1763,0.4222,0.4015
"11",10,0.1654,0.44,0.3946
"12",11,0.1553,0.4569,0.3878
"13",12,0.1406,0.4739,0.3855
"14",13,0.1268,0.5024,0.3708
"15",14,0.1116,0.5318,0.3566
"16",15,0.1021,0.5586,0.3393
"17",16,0.0914,0.5897,0.3189
"18",17,0.0821,0.6206,0.2973
"19",18,0.0742,0.6517,0.2741
"20",19,0.0635,0.6752,0.2613
"21",20,0.0611,0.7006,0.2383
"22",21,0.0643,0.7156,0.2201
"23",22,0.0573,0.7453,0.1974
"24",23,0.0524,0.7689,0.1787
"25",24,0.0449,0.792,0.1631
"26",25,0.043,0.8101,0.1469
"27",26,0.0426,0.8291,0.1283
"28",27,0.0409,0.8444,0.1147
"29",28,0.0383,0.8627,0.099
"30",29,0.0412,0.872,0.0868
"31",30,0.0439,0.8822,0.0739
"32",31,0.0484,0.8861,0.0655
"33",32,0.0559,0.8877,0.0564
"34",33,0.0575,0.8971,0.0454
"35",34,0.0664,0.8989,0.0347
"36",35,0.0744,0.8962,0.0294
"37",36,0.0828,0.8904,0.0268
"38",37,0.089,0.8873,0.0237
"39",38,0.0949,0.8805,0.0246
"40",39,0.105,0.8726,0.0224
"41",40,0.1158,0.8632,0.021
"42",41,0.1242,0.8566,0.0192
"43",42,0.1341,0.8466,0.0193
"44",43,0.1436,0.8369,0.0195
"45",44,0.1555,0.8264,0.0181
"46",45,0.1657,0.8162,0.0181
"47",46,0.1779,0.8046,0.0175
"48",47,0.1983,0.7848,0.0169
"49",48,0.2087,0.775,0.0163
"50",49,0.2245,0.762,0.0135
"51",50,0.241,0.7428,0.0162
"52",51,0.2662,0.7181,0.0157
"53",52,0.2883,0.6975,0.0142
"54",53,0.3047,0.681,0.0143
"55",54,0.3298,0.6573,0.0129
"56",55,0.3572,0.6305,0.0123
"57",56,0.3736,0.6128,0.0136
"58",57,0.3901,0.5958,0.0141
"59",58,0.4132,0.5726,0.0142
"60",59,0.4358,0.5503,0.0139
"61",60,0.4562,0.5298,0.014
"62",61,0.4809,0.5053,0.0138
"63",62,0.5018,0.4852,0.013
"64",63,0.5231,0.4649,0.012
"65",64,0.5406,0.4473,0.0121
"66",65,0.5535,0.4324,0.0141
"67",66,0.5738,0.4109,0.0153
"68",67,0.5915,0.3918,0.0167
"69",68,0.61,0.374,0.016
"70",69,0.6186,0.3664,0.015
"71",70,0.6312,0.3537,0.0151
"72",71,0.6437,0.3418,0.0145
"73",72,0.6533,0.3321,0.0146
"74",73,0.663,0.3231,0.0139
"75",74,0.674,0.3112,0.0148
"76",75,0.6886,0.2957,0.0157
"77",76,0.6996,0.2838,0.0166
"78",77,0.7123,0.2685,0.0192
"79",78,0.7219,0.2601,0.018
"80",79,0.7361,0.2472,0.0167
"81",80,0.7503,0.2325,0.0172
"82",81,0.7586,0.223,0.0184
"83",82,0.7707,0.2101,0.0192
"84",83,0.7784,0.2007,0.0209
"85",84,0.7856,0.1925,0.0219
"86",85,0.7904,0.1876,0.022
"87",86,0.7994,0.1774,0.0232
"88",87,0.8006,0.174,0.0254
"89",88,0.8134,0.1605,0.0261
"90",89,0.821,0.1509,0.0281
"91",90,0.8248,0.1469,0.0283
"92",91,0.8251,0.146,0.0289
"93",92,0.8324,0.1383,0.0293
"94",93,0.8348,0.1364,0.0288
"95",94,0.844,0.128,0.028
"96",95,0.8447,0.1268,0.0285
"97",96,0.852,0.1198,0.0282
"98",97,0.8571,0.1137,0.0292
"99",98,0.8569,0.1132,0.0299
"100",99,0.8574,0.1115,0.0311
"101",100,0.8587,0.1085,0.0328
"102",101,0.8598,0.1073,0.0329
"103",102,0.8637,0.1007,0.0356
"104",103,0.8665,0.0945,0.039
"105",104,0.8672,0.091,0.0418
"106",105,0.8718,0.0853,0.0429
"107",106,0.8718,0.0853,0.0429
"108",107,0.8737,0.0821,0.0442
"109",108,0.8757,0.0795,0.0448
"110",109,0.8774,0.0765,0.0461
"111",110,0.8741,0.0762,0.0497
"112",111,0.8751,0.0733,0.0516
"113",112,0.8725,0.0739,0.0536
"114",113,0.876,0.0677,0.0563
"115",114,0.8735,0.0661,0.0604
"116",115,0.8716,0.0622,0.0662
"117",116,0.8761,0.056,0.0679
"118",117,0.8748,0.0564,0.0688
"119",118,0.8753,0.0539,0.0708
"120",119,0.8748,0.0531,0.0721
"121",120,0.8744,0.0561,0.0695
"122",121,0.8778,0.0507,0.0715
"123",122,0.8754,0.0499,0.0747
"124",123,0.8762,0.0489,0.0749
"125",124,0.8693,0.0484,0.0823
"126",125,0.8665,0.0467,0.0868
"127",126,0.8626,0.049,0.0884
"128",127,0.8628,0.0461,0.0911
"129",128,0.8595,0.0476,0.0929
"130",129,0.8512,0.0473,0.1015
"131",130,0.8515,0.0452,0.1033
"132",131,0.8463,0.0455,0.1082
"133",132,0.8384,0.0449,0.1167
"134",133,0.8338,0.0452,0.121
"135",134,0.8273,0.0452,0.1275
"136",135,0.8196,0.0462,0.1342
"137",136,0.8128,0.0489,0.1383
"138",137,0.8081,0.0478,0.1441
"139",138,0.7995,0.0483,0.1522
"140",139,0.7923,0.0475,0.1602
"141",140,0.7855,0.0491,0.1654
"142",141,0.7858,0.0502,0.164
"143",142,0.7851,0.0495,0.1654
"144",143,0.7726,0.051,0.1764
"145",144,0.7702,0.0538,0.176
"146",145,0.7656,0.0574,0.177
"147",146,0.7648,0.0607,0.1745
"148",147,0.7579,0.0635,0.1786
"149",148,0.7526,0.0665,0.1809
"150",149,0.7428,0.0704,0.1868
"151",150,0.7324,0.0772,0.1904
"152",151,0.7213,0.0822,0.1965
"153",152,0.7201,0.0808,0.1991
"154",153,0.7095,0.0828,0.2077
"155",154,0.7059,0.085,0.2091
"156",155,0.7001,0.0849,0.215
"157",156,0.6951,0.0859,0.219
"158",157,0.6839,0.0876,0.2285
"159",158,0.6755,0.0852,0.2393
"160",159,0.666,0.0897,0.2443
"161",160,0.655,0.0889,0.2561
"162",161,0.6449,0.0904,0.2647
"163",162,0.6376,0.094,0.2684
"164",163,0.6261,0.0976,0.2763
"165",164,0.6183,0.0967,0.285
"166",165,0.6042,0.0979,0.2979
"167",166,0.5973,0.1019,0.3008
"168",167,0.5877,0.104,0.3083
"169",168,0.5793,0.1075,0.3132
"170",169,0.5699,0.1125,0.3176
"171",170,0.5591,0.1151,0.3258
"172",171,0.5528,0.1213,0.3259
"173",172,0.5444,0.1254,0.3302
"174",173,0.5361,0.1315,0.3324
"175",174,0.5242,0.1365,0.3393
"176",175,0.5127,0.1443,0.343
"177",176,0.5022,0.1487,0.3491
"178",177,0.4874,0.1527,0.3599
"179",178,0.4797,0.1587,0.3616
"180",179,0.4699,0.1672,0.3629
"181",180,0.4634,0.1734,0.3632
"182",181,0.4574,0.1769,0.3657
"183",182,0.4458,0.1827,0.3715
"184",183,0.4387,0.1921,0.3692
"185",184,0.4329,0.196,0.3711
"186",185,0.429,0.2045,0.3665
"187",186,0.4233,0.2123,0.3644
"188",187,0.4122,0.2227,0.3651
"189",188,0.4078,0.2319,0.3603
"190",189,0.4001,0.2426,0.3573
"191",190,0.3895,0.2459,0.3646
"192",191,0.3826,0.2522,0.3652
"193",192,0.3726,0.2574,0.37
"194",193,0.3661,0.2683,0.3656
"195",194,0.3606,0.2783,0.3611
"196",195,0.3511,0.2891,0.3598
"197",196,0.3473,0.2942,0.3585
"198",197,0.3437,0.3006,0.3557
"199",198,0.3373,0.3083,0.3544
"200",199,0.3328,0.3175,0.3497
"201",200,0.3234,0.3222,0.3544
