"","Generation","O","Y","B"
"1",0,0.3358,0.3276,0.3366
"2",1,0.3249,0.3347,0.3404
"3",2,0.3021,0.3414,0.3565
"4",3,0.2853,0.346,0.3687
"5",4,0.2703,0.3532,0.3765
"6",5,0.2488,0.365,0.3862
"7",6,0.2275,0.3886,0.3839
"8",7,0.2118,0.4014,0.3868
"9",8,0.1884,0.4288,0.3828
"10",9,0.1709,0.446,0.3831
"11",10,0.1493,0.4634,0.3873
"12",11,0.1347,0.4831,0.3822
"13",12,0.1185,0.5057,0.3758
"14",13,0.1029,0.5233,0.3738
"15",14,0.0946,0.5511,0.3543
"16",15,0.0867,0.5856,0.3277
"17",16,0.0781,0.6081,0.3138
"18",17,0.0689,0.6384,0.2927
"19",18,0.0651,0.6642,0.2707
"20",19,0.0576,0.6987,0.2437
"21",20,0.0524,0.7259,0.2217
"22",21,0.0466,0.7519,0.2015
"23",22,0.0462,0.7746,0.1792
"24",23,0.0452,0.7887,0.1661
"25",24,0.0466,0.804,0.1494
"26",25,0.0444,0.8209,0.1347
"27",26,0.0458,0.8382,0.116
"28",27,0.047,0.8493,0.1037
"29",28,0.0488,0.8584,0.0928
"30",29,0.0481,0.8706,0.0813
"31",30,0.0517,0.8768,0.0715
"32",31,0.054,0.8808,0.0652
"33",32,0.0544,0.8862,0.0594
"34",33,0.0583,0.8893,0.0524
"35",34,0.0571,0.8953,0.0476
"36",35,0.0603,0.8977,0.042
"37",36,0.0631,0.9007,0.0362
"38",37,0.0688,0.9007,0.0305
"39",38,0.0747,0.8991,0.0262
"40",39,0.0814,0.8945,0.0241
"41",40,0.087,0.8919,0.0211
"42",41,0.0952,0.8863,0.0185
"43",42,0.1049,0.8794,0.0157
"44",43,0.1149,0.8728,0.0123
"45",44,0.1317,0.8557,0.0126
"46",45,0.1408,0.846,0.0132
"47",46,0.1528,0.8334,0.0138
"48",47,0.1653,0.8196,0.0151
"49",48,0.1779,0.8059,0.0162
"50",49,0.1944,0.7895,0.0161
"51",50,0.2101,0.774,0.0159
"52",51,0.2258,0.7594,0.0148
"53",52,0.2465,0.7384,0.0151
"54",53,0.26,0.7266,0.0134
"55",54,0.277,0.7087,0.0143
"56",55,0.2962,0.6916,0.0122
"57",56,0.3128,0.6767,0.0105
"58",57,0.3314,0.6587,0.0099
"59",58,0.3508,0.64,0.0092
"60",59,0.3738,0.6159,0.0103
"61",60,0.3964,0.5928,0.0108
"62",61,0.4097,0.58,0.0103
"63",62,0.4209,0.5702,0.0089
"64",63,0.4397,0.5533,0.007
"65",64,0.4615,0.5318,0.0067
"66",65,0.4802,0.5133,0.0065
"67",66,0.5121,0.4797,0.0082
"68",67,0.5353,0.4549,0.0098
"69",68,0.5556,0.4338,0.0106
"70",69,0.5781,0.4117,0.0102
