"","Generation","O","Y","B"
"1",0,0.3316,0.3389,0.3295
"2",1,0.3205,0.3417,0.3378
"3",2,0.3045,0.3481,0.3474
"4",3,0.2889,0.3577,0.3534
"5",4,0.2647,0.3763,0.359
"6",5,0.2435,0.3866,0.3699
"7",6,0.2272,0.4012,0.3716
"8",7,0.2018,0.4166,0.3816
"9",8,0.1846,0.4377,0.3777
"10",9,0.1645,0.4646,0.3709
"11",10,0.1496,0.48,0.3704
"12",11,0.1401,0.5105,0.3494
"13",12,0.123,0.5373,0.3397
"14",13,0.1108,0.5672,0.322
"15",14,0.0993,0.5887,0.312
"16",15,0.0868,0.6167,0.2965
"17",16,0.0802,0.6455,0.2743
"18",17,0.0747,0.6717,0.2536
"19",18,0.0678,0.7011,0.2311
"20",19,0.0636,0.7206,0.2158
"21",20,0.059,0.7469,0.1941
"22",21,0.0573,0.7657,0.177
"23",22,0.0554,0.78,0.1646
"24",23,0.0494,0.8044,0.1462
"25",24,0.0513,0.8186,0.1301
"26",25,0.0532,0.8366,0.1102
"27",26,0.0546,0.8477,0.0977
"28",27,0.0532,0.8567,0.0901
"29",28,0.0537,0.8671,0.0792
"30",29,0.0569,0.8739,0.0692
"31",30,0.0625,0.8768,0.0607
"32",31,0.0682,0.8779,0.0539
"33",32,0.0726,0.8822,0.0452
"34",33,0.0782,0.8826,0.0392
"35",34,0.0837,0.8821,0.0342
"36",35,0.0902,0.8831,0.0267
"37",36,0.0957,0.8843,0.02
"38",37,0.1023,0.8806,0.0171
"39",38,0.1148,0.872,0.0132
"40",39,0.1231,0.8675,0.0094
"41",40,0.13,0.8626,0.0074
"42",41,0.1376,0.857,0.0054
"43",42,0.152,0.8435,0.0045
"44",43,0.1646,0.832,0.0034
"45",44,0.1769,0.8202,0.0029
"46",45,0.1932,0.8045,0.0023
"47",46,0.2137,0.7833,0.003
"48",47,0.2289,0.769,0.0021
"49",48,0.245,0.7532,0.0018
"50",49,0.2585,0.7395,0.002
"51",50,0.2786,0.7198,0.0016
"52",51,0.2998,0.6989,0.0013
"53",52,0.3159,0.6832,9e-04
"54",53,0.3371,0.6615,0.0014
"55",54,0.3547,0.6431,0.0022
"56",55,0.3696,0.6278,0.0026
"57",56,0.3891,0.6088,0.0021
"58",57,0.4023,0.5956,0.0021
"59",58,0.4272,0.5707,0.0021
"60",59,0.4445,0.5534,0.0021
"61",60,0.4636,0.5345,0.0019
"62",61,0.4877,0.511,0.0013
"63",62,0.5086,0.4901,0.0013
"64",63,0.5262,0.4732,6e-04
"65",64,0.5525,0.4471,4e-04
"66",65,0.5772,0.4227,1e-04
"67",66,0.5977,0.4022,1e-04
"68",67,0.6142,0.3857,1e-04
"69",68,0.6307,0.3693,0
"70",69,0.6498,0.3502,0
"71",70,0.6611,0.3389,0
"72",71,0.6793,0.3207,0
"73",72,0.699,0.301,0
"74",73,0.7161,0.2839,0
"75",74,0.7287,0.2713,0
"76",75,0.7479,0.2521,0
"77",76,0.7614,0.2386,0
"78",77,0.7805,0.2195,0
"79",78,0.7938,0.2062,0
"80",79,0.8062,0.1938,0
"81",80,0.8195,0.1805,0
"82",81,0.8325,0.1675,0
"83",82,0.8425,0.1575,0
"84",83,0.8531,0.1469,0
"85",84,0.8602,0.1398,0
"86",85,0.8716,0.1284,0
"87",86,0.8798,0.1202,0
"88",87,0.8846,0.1154,0
"89",88,0.8922,0.1078,0
"90",89,0.8983,0.1017,0
"91",90,0.908,0.092,0
"92",91,0.9185,0.0815,0
"93",92,0.9272,0.0728,0
"94",93,0.9378,0.0622,0
"95",94,0.9443,0.0557,0
"96",95,0.9477,0.0523,0
"97",96,0.9488,0.0512,0
"98",97,0.9519,0.0481,0
"99",98,0.9557,0.0443,0
"100",99,0.9627,0.0373,0
"101",100,0.9669,0.0331,0
"102",101,0.9659,0.0341,0
"103",102,0.9691,0.0309,0
"104",103,0.9726,0.0274,0
"105",104,0.9734,0.0266,0
"106",105,0.9763,0.0237,0
"107",106,0.9787,0.0213,0
"108",107,0.9808,0.0192,0
"109",108,0.9842,0.0158,0
"110",109,0.9855,0.0145,0
"111",110,0.9874,0.0126,0
"112",111,0.9899,0.0101,0
"113",112,0.9912,0.0088,0
"114",113,0.9929,0.0071,0
"115",114,0.9931,0.0069,0
"116",115,0.9944,0.0056,0
"117",116,0.9956,0.0044,0
"118",117,0.9968,0.0032,0
"119",118,0.9972,0.0028,0
"120",119,0.9978,0.0022,0
"121",120,0.9985,0.0015,0
"122",121,0.9984,0.0016,0
"123",122,0.9983,0.0017,0
"124",123,0.9985,0.0015,0
"125",124,0.9987,0.0013,0
"126",125,0.9986,0.0014,0
"127",126,0.9988,0.0012,0
"128",127,0.9988,0.0012,0
"129",128,0.9986,0.0014,0
"130",129,0.9987,0.0013,0
"131",130,0.9983,0.0017,0
"132",131,0.9981,0.0019,0
"133",132,0.9982,0.0018,0
"134",133,0.998,0.002,0
"135",134,0.9983,0.0017,0
"136",135,0.9984,0.0016,0
"137",136,0.9991,9e-04,0
"138",137,0.9992,8e-04,0
"139",138,0.9996,4e-04,0
"140",139,0.9996,4e-04,0
"141",140,0.9996,4e-04,0
"142",141,0.9998,2e-04,0
"143",142,0.9998,2e-04,0
"144",143,0.9999,1e-04,0
"145",144,0.9999,1e-04,0
"146",145,0.9999,1e-04,0
"147",146,1,0,0
"148",147,1,0,0
"149",148,1,0,0
"150",149,1,0,0
