"","Generation","O","Y","B"
"69",68,0.5924,0.3855,0.0221
"70",69,0.6124,0.3651,0.0225
"71",70,0.6283,0.3464,0.0253
"72",71,0.64,0.3339,0.0261
"73",72,0.6552,0.3169,0.0279
"74",73,0.6663,0.3036,0.0301
"75",74,0.6754,0.2942,0.0304
"76",75,0.6889,0.2803,0.0308
"77",76,0.7007,0.2694,0.0299
"78",77,0.7182,0.2523,0.0295
"79",78,0.7268,0.2395,0.0337
"80",79,0.7364,0.2278,0.0358
"81",80,0.7455,0.2175,0.037
"82",81,0.7485,0.2115,0.04
"83",82,0.7577,0.2014,0.0409
"84",83,0.762,0.1944,0.0436
"85",84,0.7682,0.1857,0.0461
"86",85,0.7703,0.1774,0.0523
"87",86,0.7707,0.1761,0.0532
"88",87,0.777,0.17,0.053
"89",88,0.7849,0.1631,0.052
"90",89,0.7874,0.1585,0.0541
"91",90,0.7924,0.1518,0.0558
"92",91,0.7939,0.1489,0.0572
"93",92,0.797,0.1463,0.0567
"94",93,0.7978,0.1467,0.0555
"95",94,0.7995,0.1432,0.0573
"96",95,0.8043,0.1366,0.0591
"97",96,0.807,0.1317,0.0613
"98",97,0.8091,0.1289,0.062
"99",98,0.8099,0.1251,0.065
"100",99,0.8048,0.1265,0.0687
"101",100,0.8052,0.1227,0.0721
"102",101,0.8052,0.118,0.0768
"103",102,0.8108,0.1103,0.0789
"104",103,0.8105,0.1106,0.0789
"105",104,0.81,0.1084,0.0816
"106",105,0.807,0.1075,0.0855
"107",106,0.8094,0.1051,0.0855
"108",107,0.8006,0.1093,0.0901
"109",108,0.8003,0.1075,0.0922
"110",109,0.8017,0.1061,0.0922
"111",110,0.7981,0.1047,0.0972
"112",111,0.8009,0.1007,0.0984
"113",112,0.8015,0.0953,0.1032
"114",113,0.8014,0.0911,0.1075
"115",114,0.8019,0.0905,0.1076
"116",115,0.7945,0.0927,0.1128
"117",116,0.7897,0.0925,0.1178
"118",117,0.7911,0.0919,0.117
"119",118,0.7892,0.0923,0.1185
"120",119,0.7864,0.0908,0.1228
"121",120,0.7817,0.0912,0.1271
"122",121,0.7792,0.0884,0.1324
"123",122,0.7798,0.0862,0.134
"124",123,0.7746,0.0863,0.1391
"125",124,0.773,0.0829,0.1441
"126",125,0.7686,0.0833,0.1481
"127",126,0.7633,0.0831,0.1536
"128",127,0.7569,0.0802,0.1629
"129",128,0.7566,0.0788,0.1646
"130",129,0.7535,0.0799,0.1666
"131",130,0.7468,0.0812,0.172
"132",131,0.742,0.0797,0.1783
"133",132,0.7394,0.0768,0.1838
"134",133,0.7383,0.0768,0.1849
"135",134,0.7346,0.0802,0.1852
"136",135,0.7299,0.0837,0.1864
"137",136,0.7312,0.0821,0.1867
"138",137,0.729,0.0826,0.1884
"139",138,0.7269,0.0838,0.1893
"140",139,0.7182,0.0856,0.1962
"141",140,0.7181,0.0867,0.1952
"142",141,0.7131,0.0885,0.1984
"143",142,0.7095,0.0893,0.2012
"144",143,0.7033,0.0895,0.2072
"145",144,0.6947,0.0898,0.2155
"146",145,0.6917,0.0902,0.2181
"147",146,0.6876,0.0894,0.223
"148",147,0.6812,0.0932,0.2256
"149",148,0.6734,0.0938,0.2328
"150",149,0.6695,0.0969,0.2336
"151",150,0.6631,0.1018,0.2351
"152",151,0.6572,0.1044,0.2384
"153",152,0.6518,0.1087,0.2395
"154",153,0.6474,0.1138,0.2388
"155",154,0.6417,0.1195,0.2388
"156",155,0.6386,0.1229,0.2385
"157",156,0.6383,0.1243,0.2374
"158",157,0.6345,0.1263,0.2392
"159",158,0.6315,0.1266,0.2419
"160",159,0.6269,0.1294,0.2437
"161",160,0.6198,0.1333,0.2469
"162",161,0.6179,0.1327,0.2494
"163",162,0.6132,0.1357,0.2511
"164",163,0.609,0.135,0.256
"165",164,0.6079,0.1361,0.256
"166",165,0.605,0.1356,0.2594
"167",166,0.595,0.1377,0.2673
"168",167,0.5899,0.1365,0.2736
"169",168,0.5899,0.1379,0.2722
"170",169,0.583,0.14,0.277
"171",170,0.5786,0.1379,0.2835
"172",171,0.5736,0.1402,0.2862
"173",172,0.5714,0.1375,0.2911
"174",173,0.5657,0.1357,0.2986
"175",174,0.5607,0.1373,0.302
"176",175,0.5539,0.1417,0.3044
"177",176,0.5569,0.1404,0.3027
"178",177,0.5532,0.1435,0.3033
"179",178,0.5479,0.145,0.3071
"180",179,0.5458,0.1454,0.3088
"181",180,0.5466,0.1459,0.3075
"182",181,0.5384,0.1511,0.3105
"183",182,0.5377,0.1537,0.3086
"184",183,0.5302,0.1579,0.3119
"185",184,0.5237,0.1633,0.313
"186",185,0.519,0.1652,0.3158
"187",186,0.5105,0.1699,0.3196
"188",187,0.5045,0.1722,0.3233
"189",188,0.4946,0.1766,0.3288
"190",189,0.488,0.1809,0.3311
"191",190,0.4861,0.1823,0.3316
"192",191,0.4783,0.1865,0.3352
"193",192,0.4699,0.1937,0.3364
"194",193,0.4596,0.1975,0.3429
"195",194,0.4521,0.2064,0.3415
"196",195,0.4479,0.2084,0.3437
"197",196,0.4374,0.2137,0.3489
"198",197,0.4302,0.2178,0.352
"199",198,0.4288,0.217,0.3542
"200",199,0.423,0.2214,0.3556
"201",200,0.4133,0.2231,0.3636
