"","Generation","O","Y","B"
"1",0,0.3346,0.3405,0.3249
"2",1,0.3224,0.3444,0.3332
"3",2,0.3105,0.344,0.3455
"4",3,0.2921,0.3523,0.3556
"5",4,0.2648,0.3584,0.3768
"6",5,0.2434,0.3627,0.3939
"7",6,0.2201,0.3778,0.4021
"8",7,0.1964,0.4009,0.4027
"9",8,0.1794,0.4177,0.4029
"10",9,0.1586,0.4454,0.396
"11",10,0.143,0.4745,0.3825
"12",11,0.1241,0.4983,0.3776
"13",12,0.1099,0.5228,0.3673
"14",13,0.0964,0.5437,0.3599
"15",14,0.0883,0.5695,0.3422
"16",15,0.0774,0.6014,0.3212
"17",16,0.0716,0.6405,0.2879
"18",17,0.06,0.6769,0.2631
"19",18,0.056,0.7115,0.2325
"20",19,0.0517,0.7429,0.2054
"21",20,0.0436,0.7759,0.1805
"22",21,0.0382,0.8031,0.1587
"23",22,0.0361,0.8273,0.1366
"24",23,0.0381,0.8449,0.117
"25",24,0.0405,0.8581,0.1014
"26",25,0.045,0.8669,0.0881
"27",26,0.0455,0.8777,0.0768
"28",27,0.0477,0.8845,0.0678
"29",28,0.0487,0.8904,0.0609
"30",29,0.0528,0.8911,0.0561
"31",30,0.0537,0.9002,0.0461
"32",31,0.0576,0.9041,0.0383
"33",32,0.0621,0.9043,0.0336
"34",33,0.0674,0.903,0.0296
"35",34,0.0778,0.8955,0.0267
"36",35,0.0835,0.8925,0.024
"37",36,0.0949,0.8858,0.0193
"38",37,0.102,0.8788,0.0192
"39",38,0.1081,0.876,0.0159
"40",39,0.1142,0.8724,0.0134
"41",40,0.1265,0.8614,0.0121
"42",41,0.1386,0.8501,0.0113
"43",42,0.1475,0.8422,0.0103
"44",43,0.1587,0.8317,0.0096
"45",44,0.1722,0.8186,0.0092
"46",45,0.186,0.8048,0.0092
"47",46,0.1961,0.7943,0.0096
"48",47,0.2152,0.7754,0.0094
"49",48,0.2355,0.7557,0.0088
"50",49,0.251,0.7398,0.0092
"51",50,0.2663,0.7232,0.0105
"52",51,0.2831,0.7066,0.0103
"53",52,0.3004,0.6898,0.0098
"54",53,0.3152,0.6747,0.0101
"55",54,0.3336,0.6574,0.009
"56",55,0.3492,0.6425,0.0083
"57",56,0.3652,0.6259,0.0089
"58",57,0.3885,0.6023,0.0092
"59",58,0.4049,0.5848,0.0103
"60",59,0.4219,0.5679,0.0102
"61",60,0.4396,0.5496,0.0108
"62",61,0.4625,0.525,0.0125
"63",62,0.478,0.5097,0.0123
"64",63,0.5002,0.4861,0.0137
"65",64,0.5159,0.4686,0.0155
"66",65,0.5328,0.4514,0.0158
"67",66,0.5479,0.4344,0.0177
"68",67,0.5638,0.4167,0.0195
"69",68,0.5717,0.4075,0.0208
"70",69,0.5799,0.398,0.0221
"71",70,0.5889,0.3896,0.0215
"72",71,0.6002,0.3787,0.0211
"73",72,0.6085,0.3687,0.0228
"74",73,0.6169,0.3566,0.0265
"75",74,0.6263,0.3444,0.0293
"76",75,0.638,0.3299,0.0321
"77",76,0.6445,0.3214,0.0341
"78",77,0.6491,0.3161,0.0348
"79",78,0.6569,0.3076,0.0355
"80",79,0.664,0.301,0.035
"81",80,0.6765,0.2859,0.0376
"82",81,0.6841,0.2766,0.0393
"83",82,0.6896,0.2693,0.0411
"84",83,0.7012,0.2546,0.0442
"85",84,0.7128,0.2415,0.0457
"86",85,0.7252,0.2302,0.0446
"87",86,0.7319,0.224,0.0441
"88",87,0.7345,0.216,0.0495
"89",88,0.7444,0.2049,0.0507
"90",89,0.7568,0.1954,0.0478
"91",90,0.7658,0.1889,0.0453
"92",91,0.775,0.1781,0.0469
"93",92,0.7852,0.1669,0.0479
"94",93,0.7901,0.1605,0.0494
"95",94,0.7947,0.15,0.0553
"96",95,0.799,0.1435,0.0575
"97",96,0.8048,0.137,0.0582
"98",97,0.8077,0.1321,0.0602
"99",98,0.8104,0.13,0.0596
"100",99,0.8104,0.1282,0.0614
"101",100,0.8168,0.1218,0.0614
"102",101,0.8201,0.1174,0.0625
"103",102,0.8273,0.11,0.0627
"104",103,0.8371,0.1015,0.0614
"105",104,0.8438,0.0952,0.061
"106",105,0.8485,0.0896,0.0619
