"","Generation","O","Y","B"
"59",58,0.4322,0.5593,0.0085
"60",59,0.4634,0.5269,0.0097
"61",60,0.4865,0.502,0.0115
"62",61,0.5089,0.4786,0.0125
"63",62,0.5257,0.4616,0.0127
"64",63,0.5506,0.4373,0.0121
"65",64,0.5615,0.4256,0.0129
"66",65,0.5835,0.4029,0.0136
"67",66,0.6087,0.3783,0.013
"68",67,0.6225,0.3646,0.0129
"69",68,0.6379,0.3483,0.0138
"70",69,0.6527,0.3328,0.0145
"71",70,0.6703,0.3136,0.0161
"72",71,0.6923,0.2915,0.0162
"73",72,0.7074,0.2772,0.0154
"74",73,0.7147,0.2703,0.015
"75",74,0.7294,0.2561,0.0145
"76",75,0.7502,0.2346,0.0152
"77",76,0.7623,0.2229,0.0148
"78",77,0.7784,0.2075,0.0141
"79",78,0.7884,0.1977,0.0139
"80",79,0.8033,0.1826,0.0141
"81",80,0.8144,0.1709,0.0147
"82",81,0.8232,0.1612,0.0156
"83",82,0.8373,0.1478,0.0149
"84",83,0.853,0.1305,0.0165
"85",84,0.8652,0.1182,0.0166
"86",85,0.8694,0.1128,0.0178
"87",86,0.8795,0.1021,0.0184
"88",87,0.8925,0.0887,0.0188
"89",88,0.894,0.0842,0.0218
"90",89,0.9002,0.075,0.0248
"91",90,0.9039,0.0691,0.027
"92",91,0.9072,0.0635,0.0293
"93",92,0.9128,0.0574,0.0298
"94",93,0.9153,0.0525,0.0322
"95",94,0.9158,0.0512,0.033
"96",95,0.9184,0.0456,0.036
"97",96,0.9194,0.044,0.0366
"98",97,0.9269,0.0378,0.0353
"99",98,0.9321,0.033,0.0349
"100",99,0.9324,0.0321,0.0355
"101",100,0.9332,0.0309,0.0359
"102",101,0.9367,0.0273,0.036
"103",102,0.9387,0.0237,0.0376
"104",103,0.9396,0.0202,0.0402
"105",104,0.9362,0.0192,0.0446
"106",105,0.937,0.0183,0.0447
"107",106,0.9374,0.0173,0.0453
"108",107,0.9351,0.0177,0.0472
"109",108,0.9355,0.0156,0.0489
"110",109,0.9364,0.0148,0.0488
"111",110,0.9386,0.0113,0.0501
"112",111,0.9382,0.0095,0.0523
"113",112,0.9417,0.0076,0.0507
"114",113,0.9365,0.0082,0.0553
"115",114,0.9344,0.0079,0.0577
"116",115,0.9323,0.0065,0.0612
"117",116,0.9294,0.006,0.0646
"118",117,0.926,0.0052,0.0688
"119",118,0.9242,0.0049,0.0709
"120",119,0.9215,0.0047,0.0738
"121",120,0.9184,0.0039,0.0777
"122",121,0.9158,0.0049,0.0793
"123",122,0.9129,0.0052,0.0819
"124",123,0.912,0.0046,0.0834
"125",124,0.9084,0.0043,0.0873
"126",125,0.9064,0.0033,0.0903
"127",126,0.9057,0.0034,0.0909
"128",127,0.9045,0.0029,0.0926
"129",128,0.9001,0.0031,0.0968
"130",129,0.8949,0.0038,0.1013
"131",130,0.8929,0.0034,0.1037
"132",131,0.8857,0.0029,0.1114
"133",132,0.8823,0.0038,0.1139
"134",133,0.876,0.0027,0.1213
"135",134,0.8676,0.0028,0.1296
"136",135,0.8597,0.0026,0.1377
"137",136,0.8534,0.0027,0.1439
"138",137,0.8489,0.0031,0.148
"139",138,0.8424,0.0029,0.1547
"140",139,0.8361,0.0028,0.1611
"141",140,0.8347,0.0034,0.1619
"142",141,0.8297,0.0039,0.1664
"143",142,0.8213,0.004,0.1747
"144",143,0.8167,0.0031,0.1802
"145",144,0.8122,0.0029,0.1849
"146",145,0.8024,0.0036,0.194
"147",146,0.7934,0.0043,0.2023
"148",147,0.7861,0.003,0.2109
"149",148,0.7792,0.003,0.2178
"150",149,0.7759,0.0026,0.2215
"151",150,0.77,0.0023,0.2277
"152",151,0.763,0.0021,0.2349
"153",152,0.756,0.0019,0.2421
"154",153,0.7485,0.0013,0.2502
"155",154,0.7344,0.0013,0.2643
"156",155,0.7237,0.0011,0.2752
"157",156,0.7164,6e-04,0.283
"158",157,0.7096,8e-04,0.2896
"159",158,0.7004,9e-04,0.2987
"160",159,0.6933,0.001,0.3057
"161",160,0.6872,9e-04,0.3119
"162",161,0.6786,7e-04,0.3207
"163",162,0.6687,0.001,0.3303
"164",163,0.6615,0.0013,0.3372
"165",164,0.6557,0.0012,0.3431
"166",165,0.6469,0.0018,0.3513
"167",166,0.6399,0.0022,0.3579
"168",167,0.6336,0.0033,0.3631
"169",168,0.6276,0.0042,0.3682
"170",169,0.6223,0.0047,0.373
"171",170,0.6191,0.0045,0.3764
"172",171,0.6114,0.0048,0.3838
"173",172,0.6033,0.0054,0.3913
"174",173,0.5936,0.0051,0.4013
"175",174,0.5868,0.0059,0.4073
"176",175,0.5823,0.0063,0.4114
"177",176,0.5781,0.0071,0.4148
"178",177,0.5727,0.0083,0.419
"179",178,0.5632,0.0086,0.4282
"180",179,0.556,0.0089,0.4351
"181",180,0.5506,0.0092,0.4402
"182",181,0.5458,0.0088,0.4454
"183",182,0.5389,0.011,0.4501
"184",183,0.5359,0.012,0.4521
"185",184,0.53,0.0137,0.4563
"186",185,0.5217,0.0129,0.4654
"187",186,0.5186,0.0135,0.4679
"188",187,0.5125,0.0159,0.4716
"189",188,0.5069,0.0152,0.4779
"190",189,0.5021,0.0155,0.4824
"191",190,0.4952,0.0163,0.4885
"192",191,0.4866,0.019,0.4944
"193",192,0.4795,0.0213,0.4992
"194",193,0.4753,0.0239,0.5008
"195",194,0.4702,0.0267,0.5031
"196",195,0.4626,0.0284,0.509
"197",196,0.4564,0.0292,0.5144
"198",197,0.4503,0.0307,0.519
"199",198,0.4458,0.0326,0.5216
"200",199,0.4432,0.0347,0.5221
"201",200,0.4388,0.0354,0.5258
