"","Generation","O","Y","B"
"1",0,0.334,0.3379,0.3281
"2",1,0.329,0.3403,0.3307
"3",2,0.3121,0.3426,0.3453
"4",3,0.2985,0.35,0.3515
"5",4,0.2807,0.3608,0.3585
"6",5,0.262,0.3675,0.3705
"7",6,0.2414,0.3827,0.3759
"8",7,0.2234,0.3929,0.3837
"9",8,0.2052,0.4105,0.3843
"10",9,0.185,0.4332,0.3818
"11",10,0.1687,0.4514,0.3799
"12",11,0.1564,0.4681,0.3755
"13",12,0.1342,0.4969,0.3689
"14",13,0.1202,0.524,0.3558
"15",14,0.1155,0.5458,0.3387
"16",15,0.1052,0.5696,0.3252
"17",16,0.0915,0.5994,0.3091
"18",17,0.0832,0.6253,0.2915
"19",18,0.0753,0.6494,0.2753
"20",19,0.0714,0.6779,0.2507
"21",20,0.0676,0.6964,0.236
"22",21,0.0644,0.7209,0.2147
"23",22,0.0629,0.7455,0.1916
"24",23,0.0597,0.768,0.1723
"25",24,0.0559,0.7907,0.1534
"26",25,0.0532,0.8148,0.132
"27",26,0.0535,0.8302,0.1163
"28",27,0.0569,0.8418,0.1013
"29",28,0.0565,0.8506,0.0929
"30",29,0.0573,0.8616,0.0811
"31",30,0.0595,0.8744,0.0661
"32",31,0.0588,0.8787,0.0625
"33",32,0.0636,0.8814,0.055
"34",33,0.0652,0.8855,0.0493
"35",34,0.0683,0.8882,0.0435
"36",35,0.0778,0.8848,0.0374
"37",36,0.0799,0.8875,0.0326
"38",37,0.0853,0.8842,0.0305
"39",38,0.0967,0.877,0.0263
"40",39,0.1046,0.8714,0.024
"41",40,0.1097,0.8668,0.0235
"42",41,0.1187,0.8594,0.0219
"43",42,0.1268,0.8539,0.0193
"44",43,0.138,0.8416,0.0204
"45",44,0.1474,0.8334,0.0192
"46",45,0.1549,0.8272,0.0179
"47",46,0.1689,0.8145,0.0166
"48",47,0.1832,0.8026,0.0142
"49",48,0.1931,0.7944,0.0125
"50",49,0.2046,0.7824,0.013
"51",50,0.2199,0.7666,0.0135
"52",51,0.2322,0.7532,0.0146
"53",52,0.2558,0.7314,0.0128
