"","Generation","O","Y","B"
"1",0,0.3354,0.3306,0.334
"2",1,0.3253,0.3321,0.3426
"3",2,0.3151,0.3328,0.3521
"4",3,0.3064,0.3325,0.3611
"5",4,0.2883,0.3443,0.3674
"6",5,0.2646,0.3579,0.3775
"7",6,0.245,0.37,0.385
"8",7,0.2293,0.3809,0.3898
"9",8,0.2125,0.3898,0.3977
"10",9,0.2061,0.3998,0.3941
"11",10,0.1946,0.4094,0.396
"12",11,0.1765,0.4264,0.3971
"13",12,0.1605,0.4501,0.3894
"14",13,0.1555,0.4635,0.381
"15",14,0.1374,0.4884,0.3742
"16",15,0.1241,0.5107,0.3652
"17",16,0.1154,0.5423,0.3423
"18",17,0.1091,0.5681,0.3228
"19",18,0.0963,0.5898,0.3139
"20",19,0.0868,0.6154,0.2978
"21",20,0.076,0.6429,0.2811
"22",21,0.0714,0.6676,0.261
"23",22,0.0639,0.6987,0.2374
"24",23,0.0586,0.7238,0.2176
"25",24,0.0557,0.7524,0.1919
"26",25,0.0505,0.7746,0.1749
"27",26,0.0485,0.7983,0.1532
"28",27,0.049,0.812,0.139
"29",28,0.0469,0.8312,0.1219
"30",29,0.0473,0.8439,0.1088
"31",30,0.0505,0.8587,0.0908
"32",31,0.0482,0.8744,0.0774
"33",32,0.0482,0.8862,0.0656
"34",33,0.0521,0.8942,0.0537
"35",34,0.0565,0.897,0.0465
"36",35,0.0603,0.8991,0.0406
"37",36,0.0647,0.9018,0.0335
"38",37,0.063,0.9052,0.0318
"39",38,0.061,0.9093,0.0297
"40",39,0.0694,0.9029,0.0277
"41",40,0.069,0.9058,0.0252
"42",41,0.0794,0.8992,0.0214
"43",42,0.0878,0.894,0.0182
"44",43,0.0951,0.8892,0.0157
"45",44,0.1041,0.8808,0.0151
"46",45,0.109,0.8782,0.0128
"47",46,0.1235,0.8632,0.0133
"48",47,0.1349,0.8531,0.012
"49",48,0.143,0.8453,0.0117
"50",49,0.1541,0.8352,0.0107
"51",50,0.1648,0.8262,0.009
"52",51,0.1759,0.8159,0.0082
"53",52,0.1892,0.8022,0.0086
"54",53,0.2094,0.7833,0.0073
"55",54,0.2272,0.7658,0.007
"56",55,0.2446,0.749,0.0064
"57",56,0.2633,0.7304,0.0063
"58",57,0.2767,0.7171,0.0062
"59",58,0.294,0.6993,0.0067
"60",59,0.3103,0.6831,0.0066
"61",60,0.3238,0.6705,0.0057
"62",61,0.3439,0.6507,0.0054
"63",62,0.3657,0.6277,0.0066
"64",63,0.3906,0.6025,0.0069
"65",64,0.4094,0.584,0.0066
"66",65,0.4246,0.569,0.0064
"67",66,0.4414,0.5515,0.0071
"68",67,0.4658,0.5274,0.0068
"69",68,0.4827,0.5112,0.0061
"70",69,0.4914,0.5029,0.0057
"71",70,0.5086,0.485,0.0064
"72",71,0.5295,0.4656,0.0049
"73",72,0.5381,0.4557,0.0062
"74",73,0.5601,0.4338,0.0061
"75",74,0.585,0.4081,0.0069
"76",75,0.6053,0.3874,0.0073
"77",76,0.6177,0.3754,0.0069
"78",77,0.6332,0.3595,0.0073
"79",78,0.6477,0.3454,0.0069
"80",79,0.6718,0.3212,0.007
"81",80,0.6887,0.3045,0.0068
"82",81,0.6984,0.2938,0.0078
"83",82,0.7096,0.282,0.0084
"84",83,0.7237,0.268,0.0083
"85",84,0.7394,0.2509,0.0097
"86",85,0.7535,0.2378,0.0087
"87",86,0.7679,0.2223,0.0098
"88",87,0.7836,0.2053,0.0111
"89",88,0.7952,0.1929,0.0119
"90",89,0.8059,0.1811,0.013
"91",90,0.8173,0.1673,0.0154
"92",91,0.8233,0.1599,0.0168
"93",92,0.8323,0.1502,0.0175
"94",93,0.836,0.1467,0.0173
"95",94,0.842,0.1393,0.0187
"96",95,0.851,0.1308,0.0182
"97",96,0.8581,0.123,0.0189
"98",97,0.8644,0.1169,0.0187
"99",98,0.8707,0.1109,0.0184
"100",99,0.8774,0.1034,0.0192
"101",100,0.8845,0.0955,0.02
"102",101,0.8845,0.0938,0.0217
"103",102,0.8857,0.0914,0.0229
"104",103,0.891,0.0849,0.0241
"105",104,0.8988,0.0769,0.0243
"106",105,0.8999,0.0746,0.0255
"107",106,0.9034,0.0705,0.0261
"108",107,0.9061,0.0663,0.0276
"109",108,0.9122,0.0613,0.0265
"110",109,0.9151,0.0586,0.0263
"111",110,0.9154,0.0564,0.0282
"112",111,0.9161,0.0546,0.0293
"113",112,0.9181,0.0501,0.0318
"114",113,0.9199,0.0469,0.0332
"115",114,0.922,0.0443,0.0337
"116",115,0.9247,0.0406,0.0347
"117",116,0.9265,0.0367,0.0368
"118",117,0.9286,0.0324,0.039
"119",118,0.9281,0.0297,0.0422
"120",119,0.9258,0.0302,0.044
"121",120,0.9239,0.0286,0.0475
"122",121,0.923,0.0289,0.0481
"123",122,0.9202,0.0278,0.052
"124",123,0.9216,0.0244,0.054
"125",124,0.9168,0.025,0.0582
"126",125,0.9151,0.0251,0.0598
"127",126,0.912,0.0238,0.0642
"128",127,0.9103,0.0241,0.0656
"129",128,0.9075,0.0236,0.0689
"130",129,0.9059,0.0229,0.0712
"131",130,0.9034,0.0227,0.0739
"132",131,0.9003,0.0224,0.0773
"133",132,0.8974,0.0222,0.0804
"134",133,0.8965,0.0202,0.0833
"135",134,0.8925,0.0213,0.0862
"136",135,0.8887,0.0215,0.0898
"137",136,0.8852,0.0226,0.0922
"138",137,0.885,0.0229,0.0921
"139",138,0.8814,0.0221,0.0965
"140",139,0.8796,0.022,0.0984
"141",140,0.8741,0.0224,0.1035
"142",141,0.8734,0.0219,0.1047
"143",142,0.8708,0.0205,0.1087
"144",143,0.8652,0.022,0.1128
"145",144,0.8617,0.0223,0.116
"146",145,0.8561,0.0221,0.1218
